Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Day Type Index [](Hourly),CORE_ZN:People Occupant Count [](Hourly),PERIMETER_ZN_1:People Occupant Count [](Hourly),PERIMETER_ZN_2:People Occupant Count [](Hourly),PERIMETER_ZN_3:People Occupant Count [](Hourly),PERIMETER_ZN_4:People Occupant Count [](Hourly),Total People,CORE_ZN IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),CORE_ZN IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),CORE_ZN IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly),PERIMETER_ZN_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),PERIMETER_ZN_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly),PERIMETER_ZN_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),PERIMETER_ZN_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly),PERIMETER_ZN_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),PERIMETER_ZN_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly),PERIMETER_ZN_4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),PERIMETER_ZN_4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly) ,Total Cooling Rate [W],CORE_ZN:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_1:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_2:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_3:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_4:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),Mean air Temperature [°C]
 08/10  07:00:00,16.5333333333333,175.666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4407259824428,26.2961206057631,26.8679608745449,26.2094045182875,26.5016556584482,14.2828755726668,26.7143481641878
 08/10  08:00:00,18.1916666666666,434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4827353203165,26.4665909368416,27.7016590245821,26.3764536526653,26.6219815920213,21.2041411688166,26.9271658645411
 08/10  09:00:00,20.0666666666666,509.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5736805482055,26.7420624106493,28.3956292151388,26.6449549842477,26.8241863344024,30.1558756456254,27.1925166590005
 08/10  10:00:00,22.125,482.166666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7046333127096,27.0693326011162,28.6843214422034,26.9526874127723,27.1228600036685,37.808130010945,27.4491272406414
 08/10  11:00:00,24.1666666666666,676.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8394875168508,27.3475024551586,28.673790899547,27.2054463116491,27.4009646011874,44.5532982874223,27.6416775399374
 08/10  12:00:00,25.875,681,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9527743559078,27.6341791237765,28.7124601985449,27.4273567945749,27.640004239885,49.525864030326,27.824288906876
 08/10  13:00:00,27.3166666666666,670.833333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0712492732004,27.9474730101268,28.7929716331184,27.6612623089904,27.8837508208375,52.4709455019326,28.0231177850605
 08/10  14:00:00,28.775,531.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1781661595325,28.2362891899144,28.9104675431576,27.8917167757269,28.1317766198171,53.1782548440181,28.2177966840089
 08/10  15:00:00,29.6333333333333,354.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2689372685218,28.4638729864495,29.0333235274253,28.0883665366796,28.5732648335925,50.4223726369187,28.4128320049551
 08/10  16:00:00,30.0333333333333,553.416666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3477168618536,28.5916162107911,29.1088214042814,28.2278440706503,29.3920710739305,48.1857102607955,28.6129502350347
 08/10  17:00:00,30.4333333333333,303.333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4098073297607,28.6624148407905,29.1480264318828,28.3277984612278,29.7797249973796,45.1265847623064,28.7252277192578
 08/10  18:00:00,29.8416666666666,191.833333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4590505888385,28.6398579222134,29.1048878186862,28.3379610301682,29.861760992264,39.5126747989962,28.7420158051981
 08/10  19:00:00,28.5416666666666,45.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4682049414252,28.5095270428662,28.9676278650279,28.2455053706259,29.5593029262538,33.4888127506554,28.6373561323767
 08/10  20:00:00,27.2416666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4253191482919,28.3409266413892,28.8005079896592,28.0994631906672,29.1579716496066,28.2886443240483,28.4801236667093
 08/10  21:00:00,25.9416666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3720028986386,28.1824917031579,28.6332806380045,27.9529696632066,28.8554679034231,25.0964106691636,28.3349907703015
 08/10  22:00:00,24.6416666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3240033321804,28.0159482103887,28.4497695864281,27.7962129980251,28.5799363673319,23.1589189528087,28.1887442280479
 08/10  23:00:00,23.3416666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2858526875338,27.8510749585856,28.2613300090134,27.6421446264814,28.3420179809457,21.6624684497182,28.0506519268486
 08/10  24:00:00,22.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2509310296581,27.6898519597021,28.0763538648501,27.4928673114254,28.1354414869689,20.4129919995105,27.9199610100625
 08/11  01:00:00,21.9083333333333,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4858042317032,27.851238874297,28.2142672763958,27.6555515302508,28.2588238853109,19.3490094793774,28.0950574766435
 08/11  02:00:00,21.3499999999999,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.526442232695,27.7975844918637,28.1392121778442,27.6065179018283,28.1712385335996,18.2864565298024,28.0627512442638
 08/11  03:00:00,20.4583333333333,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5257574332782,27.7065535053984,28.0321193957055,27.5226358760014,28.0560483933096,17.2491948255781,27.9944636169641
 08/11  04:00:00,19.3583333333333,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.514767825334,27.6283709869287,27.9433408261323,27.4510868262597,27.9624056523762,16.0729228734979,27.9339959950803
 08/11  05:00:00,18.2583333333333,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.509311562032,27.5687844479706,27.8735244532081,27.3965794424733,27.8891693434027,14.8406569886248,27.8882413937402
 08/11  06:00:00,18.325,60.8333333333333,2,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,812.672929516404,525.825621853707,1338.49855137011,83.0856396803777,864.772948325042,947.858588005419,157.790850370825,539.874753428876,697.665603799702,82.8196009068184,868.844829330376,951.664430237194,113.737633635418,538.927401502334,652.665035137753,4588.35220855018,27.6092151192282,27.3815224703971,27.6156330312125,27.3624723197988,27.6564870365121,14.1708328535157,27.5109843207449
 08/11  07:00:00,19.2833333333333,333.25,2,1.89461714309638,1.43624247704613,0.85199752053949,1.43624247704613,0.85199752053949,6.47109713826762,3183.01101421507,1421.76714837276,4604.77816258783,1217.22936901178,888.367275161613,2105.59664417339,1755.60709242201,654.028050267752,2409.63514268976,1663.53855083239,979.783414687621,2643.32196552002,1265.42787552634,658.72971537624,1924.15759090258,13687.4895058736,25.6052468123775,25.7414745227934,25.6321679183362,25.7019455364229,25.716782023949,16.4030889275561,25.6751732716843
 08/11  08:00:00,20.2249999999999,566.166666666666,2,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,3655.24013563458,540.041666413083,4195.28180204767,2162.57046380979,329.654739873504,2492.22520368329,2399.51923454831,236.471633966766,2635.99086851508,2103.97390160372,399.808088691726,2503.78199029544,1492.4353441038,236.469267022987,1728.90461112679,13556.1844756683,25.3948909836228,25.5373437340769,25.4635301905939,25.5092772005201,25.512081650238,22.7658512009496,25.4763619457242
 08/11  09:00:00,21.7666666666666,696.916666666666,2,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,3580.92463443833,539.952603821312,4120.87723825965,2246.64594370461,334.284767877732,2580.93071158234,2606.72897673863,235.826101122256,2842.55507786089,2174.08314841627,398.838200211445,2572.92134862771,1501.40247515522,235.826105783824,1737.22858093904,13854.5129572696,25.4075353349736,25.5319929789449,25.4485032452414,25.5202556620648,25.5189182812553,31.9496327417905,25.480234760486
 08/11  10:00:00,23.825,768.25,2,9.02198639569707,6.8392498906959,0,6.8392498906959,4.05713105018804,26.7576172272769,3572.72030292501,539.952225126996,4112.67252805201,2377.92450630076,328.362621864309,2706.28712816507,2381.46224878344,0,2381.46224878344,2279.18382002397,395.582739373018,2674.76655939699,1550.38385181553,233.655682910495,1784.03953472603,13659.2279991235,25.4030007237274,25.5194825713642,25.4502419053092,25.5112828640897,25.511307037213,40.3099979326023,25.4733657696954
 08/11  11:00:00,25.8666666666666,809.25,2,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,3581.82000652439,539.952901690668,4121.77290821506,2549.56420289121,316.226085570869,2865.79028846208,2324.83985088503,230.51691369904,2555.35676458407,2397.47122518309,390.874241039002,2788.34546622209,1617.64364775725,230.516656353984,1848.16030411123,14179.4257315945,25.3970792264062,25.5059876171781,25.4397396326487,25.5019304117226,25.5016406246419,47.1948495352412,25.4639057174745
 08/11  12:00:00,27.4583333333333,800.083333333333,2,5.50697092374926,4.17464055435517,0,4.17464055435517,2.4764505007325,16.3327025331921,3341.26394243044,323.98946254591,3665.25340497635,2655.45400390329,0,2655.45400390329,1986.75081620557,0,1986.75081620557,2321.83051232127,225.123928017085,2546.95444033835,1571.55768239422,131.986013389479,1703.54369578369,12557.9563612073,25.3941947346206,25.517795915867,25.4340734240777,25.4974311615876,25.4972788845845,52.4614839124999,25.463363123489
 08/11  13:00:00,28.7583333333333,679.416666666666,2,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,3582.65848393156,533.574714431677,4116.23319836323,2927.57740399464,295.399334190645,3222.97673818529,2150.09181383296,225.241460090579,2375.33327392354,2604.73120845718,382.820212223973,2987.55142068115,1736.02384173286,225.417158396476,1961.44100012934,14663.5356312826,25.3845285167695,25.4887082412745,25.4265509679325,25.4834350758935,25.4836258047003,55.029127286854,25.4481827056238
 08/11  14:00:00,30.0583333333333,624.166666666666,2,9.02198639569707,6.8392498906959,0,6.8392498906959,4.05713105018804,26.7576172272769,3588.03405590004,532.993020156346,4121.02707605639,3073.41229797725,284.521266883334,3357.93356486058,1934.43099799689,0,1934.43099799689,2706.41894436133,381.081839663472,3087.5007840248,1812.19156616994,224.255494010177,2036.44706018012,14537.3394831188,25.3794578017964,25.4760523692923,25.4233966891024,25.4758724431214,25.4688557081464,55.5746125104628,25.4398507131779
 08/11  15:00:00,30.5999999999999,549.083333333333,2,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,3574.41178400387,540.059190897863,4114.47097490173,3136.53763971303,276.872991190545,3413.41063090357,2094.49896418672,223.967968317093,2318.46693250381,2769.0951937327,381.119899058986,3150.21509279168,2087.01791224321,223.976751765138,2310.99466400835,15307.5582951091,25.3734151307486,25.467250949871,25.4171212686816,25.4689308079109,25.4431593984521,54.232750533495,25.4303779888296
 08/11  16:00:00,30.5999999999999,361.333333333333,2,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,3541.55411020494,539.952226588272,4081.50633679321,3123.8020911235,265.206362078598,3389.00845320209,2060.07278365586,218.462237729507,2278.53502138536,2785.80102324678,372.793377412979,3158.59440065975,2353.71465345417,218.462685261157,2572.17733871533,15479.8215507557,25.3682717752425,25.4607212049406,25.4147040386062,25.4640854682391,25.456293818853,50.5245981654843,25.4277584378667
 08/11  17:00:00,30.5999999999999,105.666666666666,2,2.88703564662306,2.18855996502268,1.29828193606017,2.18855996502268,1.29828193606017,9.86071944878876,2596.76953973312,172.7854279112,2769.55496764432,2645.88607369164,0,2645.88607369164,1584.13693793475,47.1982199959585,1631.33515793071,2042.96340556254,85.2288534125405,2128.19225897508,1811.63548864901,47.1985227458259,1858.83401139483,11033.8024696366,25.3916287926535,25.4981038788265,25.4393876957928,25.4865709389451,25.4694643317024,43.8295940122988,25.4528684855253
 08/11  18:00:00,29.375,73.3333333333333,2,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,1457.83964184679,1457.83964184679,0,1086.1229635759,1086.1229635759,0,708.435035475209,708.435035475209,0,1064.07783557187,1064.07783557187,0.15885937689015,776.478453482632,776.637312859522,5093.11278932929,26.9839218247185,27.2264356144122,27.3531715038395,27.0449125540204,27.647158271532,37.4480380783982,27.1872205225365
 08/11  19:00:00,27.3333333333333,13.9166666666666,2,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7964130546391,27.8927246310757,28.085867665526,27.7063826960547,28.3830262321603,31.8740983534966,27.9131499157761
 08/11  20:00:00,25.275,0,2,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8794824340915,27.8175703877594,28.0342500220309,27.6361611066527,28.2226144021296,26.7605321588005,27.8772900381426
 08/11  21:00:00,24.1083333333333,0,2,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8938697444071,27.7100743155614,27.9362960690567,27.5336331920517,28.0496131153826,23.5663473691467,27.799214361916
 08/11  22:00:00,23.55,0,2,0.451099319784853,0.341962494534795,0.202856552509402,0.341962494534795,0.202856552509402,1.54073741387325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8534630291607,27.5958247019222,27.8236483705473,27.4227104869929,27.8950640266666,22.1766542212983,27.7022284428752
 08/11  23:00:00,23.0083333333333,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7800456948905,27.4613783027297,27.6874881881831,27.2909399366124,27.7338218790959,21.6955878927279,27.5824908721354
 08/11  24:00:00,22.45,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0215349036256,27.6452172541444,27.856841409534,27.4814666777397,27.8861334916648,21.2151348618369,27.7786353122087
 08/12  01:00:00,21.9083333333333,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.079066319738,27.6321320792713,27.8352956061278,27.4753548866516,27.8531432646521,20.2659936318103,27.7840388287979
 08/12  02:00:00,21.3499999999999,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0940048480889,27.5800637545264,27.7769295002803,27.4297521838542,27.787786106673,19.0708752568706,27.7504454653823
 08/12  03:00:00,20.05,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0969916694806,27.5056330927718,27.6959808238577,27.3610208132724,27.7022191468307,17.8387880110096,27.6976221780375
 08/12  04:00:00,18.1916666666666,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0899019214456,27.3992333059321,27.58323522554,27.260003536533,27.5870809720251,16.1128323297225,27.619507681752
 08/12  05:00:00,16.3499999999999,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0839777913151,27.2788359922826,27.4562670050421,27.1462023761744,27.4589948847317,14.1535409959042,27.5322131431105
 08/12  06:00:00,16.6499999999999,71.9999999999999,3,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,553.409835854183,600.207783028318,1153.6176188825,94.7766857398798,384.087645564527,478.864331304406,58.1552277440451,278.275179412876,336.430407156921,95.0890226413523,405.20905176953,500.298074410882,57.9045484393017,237.834423618069,295.73897205737,2764.94940381208,27.5456069533498,27.0026559894036,27.4247571430555,27.04372803519,27.3305286427901,12.7321796451385,27.2694817965893
 08/12  07:00:00,18.5083333333333,333.5,3,1.89461714309638,1.43624247704613,0.85199752053949,1.43624247704613,0.85199752053949,6.47109713826762,2778.5626829448,1517.7025748831,4296.2652578279,873.147749107321,782.399377689146,1655.54712679646,1537.81103335205,646.782145183913,2184.59317853597,1417.58355744157,844.353431145988,2261.93698858756,1031.97805668582,595.959687579892,1627.93774426571,12026.2802960136,25.5514958348883,25.6657353526234,25.5808017977915,25.6400532734234,25.6479763580829,15.2059716819322,25.6130670379165
 08/12  08:00:00,20.3499999999999,564.75,3,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,3246.5117010105,539.954406416858,3786.46610742736,1913.77156169352,307.449714036281,2221.2212757298,2157.06982607339,234.038126966801,2391.1079530402,1896.86017616911,396.155414365743,2293.01559053485,1264.80895485795,234.037565551225,1498.84652040918,12190.6574471414,25.3624803018109,25.519010337641,25.4278263139141,25.4821967631426,25.4808289584456,22.109055035122,25.4479775889869
 08/12  09:00:00,22.2666666666666,691.916666666666,3,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,3215.5734330263,539.952278451951,3755.52571147825,2037.66848357602,316.764883018074,2354.4333665941,2383.8793854501,232.425066204411,2616.30445165451,1997.08592615223,393.736013627833,2390.82193978006,1303.0567822031,232.424591392138,1535.48137359524,12652.5668431022,25.3858347112744,25.5129300191331,25.4204185562241,25.4965181880754,25.4970269691009,31.5194629391307,25.4578018559703
 08/12  10:00:00,24.325,750.333333333333,3,9.02198639569707,6.8392498906959,0,6.8392498906959,4.05713105018804,26.7576172272769,3237.20093985101,539.951648063966,3777.15258791497,2193.5302581012,309.946251196498,2503.4765092977,2176.48153768002,0,2176.48153768002,2123.91903911704,388.993250860701,2512.91228997774,1373.12485016668,229.262967030238,1602.38781719692,12572.4107420674,25.3834303029253,25.5083353272333,25.4225655159158,25.4952834868413,25.4957867737543,39.8753809610864,25.4559234449186
 08/12  11:00:00,26.3666666666666,756.416666666666,3,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,3270.13566997352,539.953396476166,3810.08906644969,2387.10931635556,295.572536181976,2682.68185253754,2147.13753538686,224.730903439791,2371.86843882665,2256.80292868076,382.195917270242,2638.998845951,1456.52148171671,224.730540851082,1681.25202256779,13184.8902263327,25.3790507351634,25.496408774291,25.3997623198186,25.4872802804368,25.4884965240797,46.7303206777251,25.4462557219203
 08/12  12:00:00,27.7249999999999,614.416666666666,3,5.50697092374926,4.17464055435517,0,4.17464055435517,2.4764505007325,16.3327025331921,3051.73420442759,324.010079879963,3375.74428430755,2559.72161515953,0,2559.72161515953,1841.6333394037,0,1841.6333394037,2214.28547170427,216.920635894904,2431.20610759917,1436.96590982633,126.534946080341,1563.50085590667,11771.8062023766,25.3755467250976,25.5025845550319,25.4043050764118,25.4768071648342,25.4786357926895,51.4810261308455,25.4435758513924
 08/12  13:00:00,28.6833333333333,293.833333333333,3,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,3310.68208645264,540.302192227225,3850.98427867987,2847.79871665461,284.895310066127,3132.69402672074,2040.11791705544,225.566152764049,2265.68406981949,2534.42037101726,383.49091660345,2917.91128762071,1630.33187197833,225.5727200821,1855.90459206043,14023.1782549012,25.3665564471417,25.4718860651044,25.3995586400447,25.4624826821603,25.4646857376248,52.3216119719673,25.4284893271102
 08/12  14:00:00,29.625,169.25,3,9.02198639569707,6.8392498906959,0,6.8392498906959,4.05713105018804,26.7576172272769,3312.70626597045,534.465308857457,3847.17157482791,2913.86057288774,277.094986793582,3190.95555968132,1810.19652079312,0,1810.19652079312,2598.88554866309,382.104191254074,2980.98973991716,1681.82968639486,224.941781853177,1906.77146824804,13736.0848634676,25.3635760986807,25.4648973726393,25.3964179923915,25.4604383909098,25.4593076974878,49.227754956718,25.4244903093044
 08/12  15:00:00,29.7666666666666,98.8333333333333,3,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,3276.8008983852,539.800016388315,3816.60091477351,2896.35166297697,281.021366628399,3177.37302960537,1945.29984474579,227.355583842552,2172.65542858834,2608.77809029942,386.121694033857,2994.89978433328,1757.12850242392,227.356206068258,1984.48470849217,14146.0138657927,25.3583618242759,25.4554754066901,25.3930824004782,25.45195444342,25.4483536626634,45.633749805266,25.4171081072498
 08/12  16:00:00,29.425,49.5,3,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,3226.68627032138,539.951864532411,3766.63813485379,2800.72768491021,287.654513692405,3088.38219860262,1877.34731397598,226.500319534465,2103.84763351044,2555.17519165829,384.849731654908,2940.0249233132,1765.90442963482,226.500373284339,1992.40480291916,13891.2976931992,25.3548010171691,25.4504904180669,25.3944447496649,25.4480965400875,25.4435282111852,41.9708658005496,25.4136469458388
 08/12  17:00:00,29.0666666666666,54.6666666666666,3,2.88703564662306,2.18855996502268,1.29828193606017,2.18855996502268,1.29828193606017,9.86071944878876,2290.40888062107,172.784920574344,2463.19380119541,2218.25164987248,0,2218.25164987248,1399.9277711851,60.4242055289304,1460.35197671403,1801.03027635645,105.068244266354,1906.0985206228,1330.26599705385,60.4246663335046,1390.69066338736,9438.58661179208,25.3729367976511,25.489566352161,25.4128591486094,25.4661451762746,25.4516446286515,37.5797669802833,25.4351285288487
 08/12  18:00:00,27.6166666666666,132.083333333333,3,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,4.02170077661252,1074.05970583201,1078.08140660862,3.26833081021511,757.979691058591,761.248021868806,2.46604610343739,520.376804937862,522.842851041299,2.76156261033561,756.840599770835,759.60216238117,2.92986965840564,551.838795062656,554.768664721061,3676.54310662096,26.9282017941414,27.1106928923992,27.2489317894472,26.9682586183082,27.4335213595704,34.0597978461926,27.0863530461804
 08/12  19:00:00,25.3583333333333,25.4166666666666,3,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5147461895036,27.5390849358815,27.7284985139436,27.3984835275758,27.8936085819707,29.53199213542,27.5723673768737
 08/12  20:00:00,23.1166666666666,0,3,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.610072649213,27.4536586607649,27.6631796363257,27.317854169287,27.7106006853897,24.0610328187149,27.5307274953173
 08/12  21:00:00,21.5583333333333,0,3,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6108141579584,27.3261492570906,27.5391862257725,27.1926156164011,27.5304147150317,20.5716196923891,27.4347997724062
 08/12  22:00:00,20.4583333333333,0,3,0.451099319784853,0.341962494534795,0.202856552509402,0.341962494534795,0.202856552509402,1.54073741387325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.554849993946,27.1578303532689,27.3693315071689,27.0251010360305,27.3284994640138,18.3982827973928,27.2949298486914
 08/12  23:00:00,19.3583333333333,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4618854223713,26.9606887929799,27.1671777566391,26.8327608140735,27.1092072074249,16.9165681400547,27.1257792912548
 08/12  24:00:00,18.55,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6798270063165,27.1042290808105,27.2956102986335,26.981981705125,27.2219464012373,15.5993538504209,27.286319726282
 08/13  01:00:00,18.0083333333333,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7160096242993,27.0343472681602,27.2139886341558,26.9169633822106,27.1277697942751,14.6355077331727,27.2438272757044
 08/13  02:00:00,17.45,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7142576587509,26.9190822250221,27.0867907692388,26.8070957503346,26.995050934492,13.8189442462346,27.159126234464
 08/13  03:00:00,16.9083333333333,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7036056154072,26.808446944544,26.9643782812556,26.7020251334421,26.8704414093284,13.0303278701931,27.0756093297859
 08/13  04:00:00,16.3499999999999,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6886302792126,26.7230027824686,26.8695408095796,26.6226213922261,26.7753442730845,12.413337892619,27.0096305154808
 08/13  05:00:00,15.8083333333333,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6840786506674,26.6555962320667,26.7956037695705,26.5606065274693,26.6996464269335,11.8364208523343,26.9598722755787
 08/13  06:00:00,16.2416666666666,121,4,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,268.77279371482,391.754749748753,660.527543463573,93.4329671553485,133.772578750099,227.205545905447,57.3026164221671,139.675351068585,196.977967490752,93.9109382097181,142.358512501776,236.269450711494,56.3071654575201,85.2058199829293,141.512985440449,1462.49349301172,27.502617210927,26.4242665128857,26.8620547092242,26.5000373749435,26.6192358498046,11.6072909978326,26.8401187819994
