Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Day Type Index [](Hourly),DINING PEOPLE:People Occupant Count [](Hourly),KITCHEN PEOPLE:People Occupant Count [](Hourly),Total People,DINING:Zone Other Equipment Convective Heating Rate [W](Hourly),DINING:Zone Other Equipment Latent Gain Rate [W](Hourly),DINING:Zone Other Equipment Total Heating Rate [W](Hourly),KITCHEN:Zone Other Equipment Convective Heating Rate [W](Hourly),KITCHEN:Zone Other Equipment Latent Gain Rate [W](Hourly),KITCHEN:Zone Other Equipment Total Heating Rate [W](Hourly),Total Cooling Rate [W],DINING:Zone Mean Air Temperature [C](Hourly),KITCHEN:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly) ,Mean air Temperature [°C]
 06/12  19:00:00,18.7833333333333,0.499999999999999,5,224.113381455915,6.02232,230.135701455915,16207.7725107674,13140.1181982828,29347.8907090502,14290.3879965918,9014.95130198473,23305.3392985765,52653.2300076267,24.087987557187,22.5919959699128,24.800561335297,23.6799972694402
 06/12  20:00:00,17.325,0,5,224.113381455915,6.02232,230.135701455915,15161.3635630138,12651.3922921945,27812.7558552083,12741.1767834767,8978.55493683267,21719.7317203094,49532.4875755177,23.7682172296336,22.2675918265525,20.0473306479093,23.3589631969163
 06/12  21:00:00,16.2333333333333,0,5,140.070863409947,3.76395,143.834813409947,10623.4669457009,7660.19573427836,18283.6626799793,13000.3370679665,6707.69264937534,19708.0297173418,37991.6923973211,23.6316869075727,21.4381324596318,15.9792678904996,23.0334556621455
 06/12  22:00:00,15.4916666666666,0,5,98.049604386963,2.634765,100.684369386963,7910.36200243332,5543.61209144564,13453.974093879,10532.07588902,3423.02611908775,13955.1020081078,27409.0761019867,23.3292635159911,20.850461838531,15.2753540149107,22.6532389860024
 06/12  23:00:00,14.7333333333333,0,5,56.0283453639789,1.50558,57.5339253639789,4794.83212019905,3135.81695195823,7930.64907215728,7086.10557574378,1659.3104492572,8745.41602500098,16676.0650971583,23.0849943899787,20.9006522479547,14.8296543035865,22.4892755459405
 06/12  24:00:00,14.2833333333333,0,5,14.0070863409947,0.376395,14.3834813409947,825.864094180641,781.386686044811,1607.25078022545,6515.76030614921,2088.43331272899,8604.1936188782,10211.4443991037,23.7039180018776,20.3689434815538,14.1913774201638,22.7943960328041
 06/13  01:00:00,14.1416666666666,0,6,0,0,0,0,0,0,0,0,0,0,23.7092850581701,24.0322953725334,13.4863230732754,23.7973771786227
 06/13  02:00:00,13.9833333333333,0,6,0,0,0,0,0,0,0,0,0,0,23.6294168039275,25.4216107613229,12.5704968086572,24.1181880875335
 06/13  03:00:00,13.5499999999999,0,6,0,0,0,0,0,0,0,0,0,0,23.4787171194933,25.5367793090837,11.838435854166,24.0399966026632
 06/13  04:00:00,13.0083333333333,0,6,0,0,0,0,0,0,0,0,0,0,23.5519106845392,26.1058794544284,11.0505525859217,24.248434957929
 06/13  05:00:00,12.45,25.1666666666666,6,14.0070863409947,0.376395,14.3834813409947,1580.61245003171,2670.11741417842,4250.72986421013,8080.18661518894,7917.84263054291,15998.0292457319,20248.759109942,23.5741115473887,21.2208413096343,10.2721342635678,22.9323222421448
 06/13  06:00:00,12.9583333333333,307.666666666666,6,28.0141726819894,0.75279,28.7669626819894,2950.70465106447,2335.06288152484,5285.76753258931,7422.4496629241,4343.27550908524,11765.7251720093,17051.4927045987,23.2596554882085,20.9250207209725,10.8161113615781,22.6229484916112
 06/13  07:00:00,14.2583333333333,542.5,6,112.056690727957,3.01116,115.067850727957,9496.15554599114,7308.42455815,16804.5801041411,9592.60914670417,6758.23761221948,16350.8467589237,33155.4268630648,22.4772186531393,20.9186224347861,15.3228103227021,22.0521546855233
 06/13  08:00:00,15.5583333333333,810.666666666666,6,112.056690727957,3.01116,115.067850727957,8568.8733899584,5906.80931982082,14475.6827097792,10713.1216041371,8832.33693365501,19545.4585377921,34021.1412475713,23.1196329883877,21.0094818002565,22.2664442702265,22.54414767299
 06/13  09:00:00,17.2666666666666,903.916666666666,6,112.056690727957,3.01116,115.067850727957,6835.8401322407,6098.76361540565,12934.6037476464,9112.03959034179,9554.00156094087,18666.0411512827,31600.644898929,24.3297612289635,22.4710219898017,31.3751256594246,23.8228415621132
 06/13  10:00:00,19.325,967.5,6,56.0283453639789,1.50558,57.5339253639789,3576.32438879318,4543.28873599183,8119.61312478501,9225.72473935916,10923.1029745767,20148.8277139359,28268.4408387209,25.6736323052604,23.6574026877622,40.328903029764,25.1237614979616
 06/13  11:00:00,21.3666666666666,991.416666666666,6,140.070863409947,3.76395,143.834813409947,6202.60387586416,8984.77441843687,15187.378294301,7026.29160640457,11136.6520445572,18162.9436509618,33350.3219452628,26.4970597991247,26.8716151242226,48.2240922613067,26.5992093941918
 06/13  12:00:00,23.3666666666666,1003.41666666666,6,224.113381455915,6.02232,230.135701455915,11842.0829193381,12915.4910714618,24757.5739907999,8862.27571971396,10802.612427437,19664.888147151,44422.4621379509,26.0852834815166,26.4553791204216,54.462734965983,26.1862168206444
 06/13  13:00:00,25.425,1006.08333333333,6,196.099208773926,5.26953,201.368738773926,11744.2770189915,10998.4877344594,22742.7647534509,8892.33124623494,9034.53421294919,17926.8654591841,40669.630212635,26.0332999705938,26.2785323563804,58.8075591989968,26.1001803143691
 06/13  14:00:00,27.4666666666666,946.166666666666,6,112.056690727957,3.01116,115.067850727957,8977.85176756947,6327.68053011785,15305.5322976873,8525.64625628129,7319.18375111098,15844.8300073923,31150.3623050796,26.0449528201434,26.2042671416703,61.2298644765929,26.0884013905999
 06/13  15:00:00,28.9416666666666,649.916666666666,6,56.0283453639789,1.50558,57.5339253639789,6895.29407509496,3545.89926981029,10441.1933449053,8618.76471166208,8343.18740936036,16961.9521210224,27403.1454659277,26.038335170589,26.154153002446,59.2700241923908,26.0699212777219
 06/13  16:00:00,30.0999999999999,520,6,70.0354317049736,1.881975,71.9174067049736,8254.7754435124,3795.32764771649,12050.1030912289,9462.26697486081,11057.1307169444,20519.3976918052,32569.5007830341,26.0208612573603,26.1255681133566,52.2662293216539,26.0494171534431
 06/13  17:00:00,31.2416666666666,708,6,140.070863409947,3.76395,143.834813409947,12127.8769112686,6406.20922401468,18534.0861352833,10113.0325408368,9854.0862335974,19967.1187744342,38501.2049097175,26.0342168631265,26.1249054405639,46.8962804161755,26.0589496618393
 06/13  18:00:00,30.5333333333333,203.999999999999,6,224.113381455915,6.02232,230.135701455915,13027.8896313027,9429.04662447914,22456.9362557818,8783.90831802492,11220.3997304909,20004.3080485158,42461.2443042977,26.6659986430374,27.2273985452222,40.7302809724173,26.8191049235685
 06/13  19:00:00,28.4749999999999,116.25,6,224.113381455915,6.02232,230.135701455915,13213.0616309471,9470.06397231794,22683.125603265,9437.61084800364,10400.445960574,19838.0568085776,42521.1824118427,26.4171127676314,26.9566136334731,33.8051502398965,26.5642466922917
 06/13  20:00:00,26.4333333333333,9.38888888888888,6,224.113381455915,6.02232,230.135701455915,12944.1689469473,9424.31189463924,22368.4808415865,9294.70939089951,9402.61347245577,18697.3228633553,41065.8037049418,26.0955969447676,26.3938352220851,27.928436149904,26.1769331779489
 06/13  21:00:00,24.9583333333333,0,6,140.070863409947,3.76395,143.834813409947,8291.29986992225,6126.27387795575,14417.573747878,8598.52531042931,7147.17792186285,15745.7032322922,30163.2769801702,26.0552480118268,26.2435827470684,23.6301671796992,26.1066110966714
 06/13  22:00:00,23.8,0,6,98.049604386963,2.634765,100.684369386963,4671.27528028455,4338.96094726072,9010.23622754527,6095.75129467991,3716.67264543867,9812.42394011858,18822.6601676639,26.0467869630276,26.1032867830954,21.4980315442262,26.0621957247099
 06/13  23:00:00,22.6583333333333,0,6,56.0283453639789,1.50558,57.5339253639789,1905.46771919726,2256.01589451514,4161.4836137124,5329.39259405242,3044.07237287044,8373.46496692286,12534.9485806353,25.876426080196,24.5475739736562,20.3590533113945,25.5140184584339
 06/13  24:00:00,21.9083333333333,0,6,14.0070863409947,0.376395,14.3834813409947,1291.85351799943,1337.46995901344,2629.32347701287,10282.1970696662,4003.71425631368,14285.9113259799,16915.2348029928,25.1435688827623,20.3952561790455,19.6122975788873,23.8485980535273
 06/14  01:00:00,21.3499999999999,0,7,0,0,0,0,0,0,0,0,0,0,24.8648371507115,25.0015672887701,19.1634654977573,24.9021265103875
 06/14  02:00:00,20.8083333333333,0,7,0,0,0,0,0,0,0,0,0,0,24.7306142650395,26.6376907533527,18.7317969705249,25.2507165783418
 06/14  03:00:00,19.9583333333333,0,7,0,0,0,0,0,0,0,0,0,0,24.5019768488099,26.6992866220194,18.260675704516,25.101232255235
 06/14  04:00:00,18.8,0,7,0,0,0,0,0,0,0,0,0,0,24.5119307237438,27.1956647807895,17.3194745152741,25.2438448865533
 06/14  05:00:00,17.6583333333333,12.4166666666666,7,0,0,0,0,1075.8674757591,1075.8674757591,9796.17514224018,9930.37063796984,19726.54578021,20802.4132559691,24.8276528054319,21.1141475583018,16.1338610512999,23.8148970605374
 06/14  06:00:00,18.1916666666666,197.583333333333,7,14.0070863409947,0.376395,14.3834813409947,950.309018781126,1114.73094375208,2065.03996253321,7490.87974546312,3594.5725963485,11085.4523418116,13150.4923043448,24.8444930207609,21.4350169634669,15.974015242145,23.9146528201113
 06/14  07:00:00,19.8333333333333,531.166666666666,7,140.070863409947,3.76395,143.834813409947,7541.65039165799,6367.89153302147,13909.5419246795,6893.23209764147,5655.9944836348,12549.2265812763,26458.7685059557,24.6944258548906,22.4201139629377,20.0622831836038,24.0741702524413
 06/14  08:00:00,21.4916666666666,745,7,140.070863409947,3.76395,143.834813409947,6411.2516079939,6341.44967721789,12752.7012852118,6018.49114529703,6328.18671784046,12346.6778631375,25099.3791483493,25.6568677413649,23.9295101019278,27.852499183496,25.1857787684385
 06/14  09:00:00,23.3083333333333,686.333333333333,7,112.056690727957,3.01116,115.067850727957,6535.11989796849,5858.65895550484,12393.7788534733,6563.88069821003,9826.94439538278,16390.8250935928,28784.6039470661,25.9799557442059,25.6153772698402,36.7844868372331,25.8805270589592
 06/14  10:00:00,25.15,811.666666666666,7,56.0283453639789,1.50558,57.5339253639789,4601.67138094814,3621.58544088318,8223.25682183132,6926.46011861781,12385.8585768859,19312.3186955037,27535.575517335,26.4289831738373,27.1024286114073,45.0076713832605,26.6126467720776
 06/14  11:00:00,27.0083333333333,614.833333333333,7,126.063777068952,3.38755499999999,129.451332068952,9168.62349790568,6626.13719890835,15794.760696814,9432.83340256569,11504.3389591711,20937.1723617368,36731.9330585508,26.3297996019801,26.7322123958778,51.9518271792621,26.4395465504068
 06/14  12:00:00,28.2083333333333,328.5,7,140.070863409947,3.76395,143.834813409947,11141.0165734356,6468.86337054502,17609.8799439806,10384.5242365988,8075.74961958744,18460.2738561862,36070.1538001669,26.0554106796864,26.2086927269845,54.2859202734174,26.0972141143551
 06/14  13:00:00,28.9666666666666,483.5,7,140.070863409947,3.76395,143.834813409947,11291.9983732761,6248.55078788164,17540.5491611577,10074.127950796,7039.90118064206,17114.0291314381,34654.5782925958,26.0267529290461,26.1114297576771,53.8542359954927,26.0498461897118
 06/14  14:00:00,29.7083333333333,403.5,7,98.049604386963,2.634765,100.684369386963,9479.99490440282,4113.086463429,13593.0813678318,9516.40678465273,7609.04439887671,17125.4511835294,30718.5325513613,26.023623076544,26.0704508875843,52.0343876628763,26.0363940655411
 06/14  15:00:00,29.0083333333333,316.666666666666,7,84.0425180459683,2.25836999999999,86.3008880459683,7285.85133795707,3998.25027454408,11284.1016125012,8093.0005187438,9620.48302203271,17713.4835407765,28997.5851532777,26.4490986100134,27.0354561125411,47.1885958336384,26.6090113850676
 06/14  16:00:00,27.3666666666666,336.5,7,84.0425180459683,2.25836999999999,86.3008880459683,8483.3140891053,4401.08033744808,12884.3944265534,9967.88784945856,9562.5019987407,19530.3898481993,32414.7842747526,26.1131667680131,26.3068228192274,42.0383633426377,26.1659810944645
 06/14  17:00:00,25.7083333333333,187.916666666666,7,84.0425180459683,2.25836999999999,86.3008880459683,7822.74956770025,4549.02786836666,12371.7774360669,10231.254589726,10672.9263494227,20904.1809391487,33275.9583752156,26.0680427177262,26.1586114680678,36.87986438679,26.0927428369161
 06/14  18:00:00,24.2416666666666,221.75,7,196.099208773926,5.26953,201.368738773926,11750.8867540536,9200.02340729045,20950.910161344,10397.2775831477,9660.6884444861,20057.9660276338,41008.8761889779,26.0317725122874,26.1019156371331,31.2464402652393,26.0509021076225
 06/14  19:00:00,22.9416666666666,87.3333333333333,7,252.127554137905,6.77510999999999,258.902664137905,13081.3120223264,11473.6832704282,24554.9952927546,10004.8250806877,8755.9413820681,18760.7664627558,43315.7617555104,26.0212125460907,26.0992110158514,26.6092877176857,26.0424844692701
 06/14  20:00:00,21.6416666666666,7.72222222222222,7,196.099208773926,5.26953,201.368738773926,9973.87441114012,8990.31364796475,18964.1880591049,9719.58956832863,8517.56304959296,18237.1526179216,37201.3406770265,26.0132765817264,25.6837117682003,22.3611712853585,25.9233969030935
 06/14  21:00:00,20.2249999999999,0,7,182.092122432931,4.893135,186.985257432931,10082.8494612662,9228.60919372565,19311.4586549918,10620.52493854,7663.24774402585,18283.7726825659,37595.2313375577,25.5540450940589,24.5559220184435,18.9561451565553,25.2818346589929
 06/14  22:00:00,18.7833333333333,0,7,154.077949750942,4.140345,158.218294750942,9412.00285465034,7515.22264798275,16927.2255026331,10094.9888474616,5175.60938372538,15270.598231187,32197.8237338201,24.7222645155179,22.7666187238419,16.5564885291232,24.1889162694021
 06/14  23:00:00,17.325,0,7,98.049604386963,2.634765,100.684369386963,6249.75178815369,4456.15461174849,10705.9063999022,8370.50180756536,2916.73375208797,11287.2355596533,21993.1419595555,24.1901741204153,21.5154614805369,14.6045463162619,23.4607202993732
 06/14  24:00:00,16.7,0,7,14.0070863409947,0.376395,14.3834813409947,580.37199550867,961.715431413955,1542.08742692263,5429.46660844019,2230.81229004514,7660.27889848533,9202.36632540795,24.6414591527359,21.9548167515096,13.2045812457485,23.9087518195709
 06/15  01:00:00,16.7,0,1,0,0,0,0,0,0,0,0,0,0,24.5525965065828,25.2898156987948,12.4847453334645,24.753652630776
 06/15  02:00:00,16.7,0,1,0,0,0,0,0,0,0,0,0,0,24.3632296035753,26.4163179447591,12.0935673919672,24.9231526072971
 06/15  03:00:00,16.175,0,1,0,0,0,0,0,0,0,0,0,0,24.1438050651942,26.4236449754244,11.7537605387748,24.7655682815811
 06/15  04:00:00,15.2166666666666,0,1,0,0,0,0,0,0,0,0,0,0,24.1259171285882,26.8742206929781,11.3461405889637,24.8754408368692
 06/15  05:00:00,14.275,11.9166666666666,1,0,0,0,0,1772.60067142313,1772.60067142313,9162.96712788468,9105.21960475477,18268.1867326394,20040.7874040626,24.4197432289379,21.16405237094,10.8928730947261,23.5318436837343
 06/15  06:00:00,15.0666666666666,187.75,1,14.0070863409947,0.376395,14.3834813409947,1306.2100673873,1614.44545666525,2920.65552405255,7925.17432725081,4135.730156725,12060.9044839758,14981.5600080284,24.2011194621732,20.9189172856147,11.551683651319,23.3059896888186
 06/15  07:00:00,17.125,484.166666666666,1,140.070863409947,3.76395,143.834813409947,9684.3837453265,7735.86206581759,17420.2458111441,8734.90931904011,6008.59203818438,14743.5013572245,32163.7471683686,23.4221811729595,20.8856986565729,15.9073223323299,22.7304257910921
 06/15  08:00:00,19.1666666666666,661.416666666666,1,140.070863409947,3.76395,143.834813409947,7632.22438121438,5675.32283444828,13307.5472156627,7262.2992805175,6318.24751267293,13580.5467931904,26888.0940088531,24.561516278666,22.3884580888103,23.9883413046635,23.9688748201768
 06/15  09:00:00,21.2833333333333,758.583333333333,1,56.0283453639789,1.50558,57.5339253639789,3129.90609042586,3530.48205482176,6660.38814524762,6308.33064637627,6818.10938945175,13126.440035828,19786.8281810756,25.8344918194593,24.1696821383088,33.7600681618272,25.380461070467
 06/15  10:00:00,23.5416666666666,815.5,1,56.0283453639789,1.50558,57.5339253639789,4803.50808315389,3681.50923264912,8485.01731580301,7389.6689843528,10968.5360652742,18358.205049627,26843.22236543,26.0057116126072,25.8515592651252,43.0950635375234,25.9636708276583
 06/15  11:00:00,25.7833333333333,828,1,84.0425180459683,2.25836999999999,86.3008880459683,7098.11832463405,5051.07052865753,12149.1888532916,9411.20102661804,11624.8780368411,21036.0790634591,33185.2679167507,26.0219159004112,26.1002597589518,50.2582725412805,26.0432820188179
 06/15  12:00:00,27.5749999999999,776,1,140.070863409947,3.76395,143.834813409947,9050.87249155759,7291.41374645179,16342.2862380094,8578.66702683729,9198.86387472242,17777.5309015597,34119.8171395691,26.368017560535,26.7701470355497,54.6955363787288,26.4776872415802
 06/15  13:00:00,29.0166666666666,850.916666666666,1,140.070863409947,3.76395,143.834813409947,11064.5954784126,7011.88551323163,18076.4809916442,9910.64478435114,7035.40132024716,16946.0461045983,35022.5270962425,25.9396063200457,25.9347364446987,55.8086457829004,25.9382781963711
 06/15  14:00:00,30.4749999999999,850.166666666666,1,84.0425180459683,2.25836999999999,86.3008880459683,8341.83730260378,4422.76554701684,12764.6028496206,8796.99991731063,6477.36121292727,15274.3611302379,28038.9639798585,25.9993444146713,26.043091892876,55.3494093195519,26.0112753281689
 06/15  15:00:00,31.0999999999999,811.833333333333,1,56.0283453639789,1.50558,57.5339253639789,7330.90808876375,3209.95171898039,10540.8598077441,8786.80363930563,7165.99989519417,15952.8035344998,26493.6633422439,26.0228188231786,26.04199558126,53.8752574057809,26.0280487530219
 06/15  16:00:00,31.0999999999999,693.083333333333,1,70.0354317049736,1.881975,71.9174067049736,7216.11464255973,3481.27432594427,10697.388968504,7974.58598789195,8272.2352473514,16246.8212352434,26944.2102037474,26.5166624090602,27.1807782348417,51.1652082388144,26.6977816139827
 06/15  17:00:00,31.0999999999999,605,1,98.049604386963,2.634765,100.684369386963,11081.3128697976,4331.00673084165,15412.3196006393,11013.8600393819,8503.68372395221,19517.5437633341,34929.8633639734,25.8598230741044,25.7646180872167,47.7100640644007,25.8338585497544
 06/15  18:00:00,29.3499999999999,277,1,154.077949750942,4.140345,158.218294750942,9535.30956845083,7278.19320799163,16813.5027764425,8307.29642811781,10916.2437705143,19223.5401986321,36037.0429750746,26.6859878452114,27.3144562458469,41.7924364849508,26.8573852018518
 06/15  19:00:00,26.4083333333333,51.6666666666666,1,182.092122432931,4.893135,186.985257432931,11332.0915075484,8942.30290877056,20274.394416319,9703.14421434287,11774.5054772659,21477.6496916088,41752.0441079277,26.1414074572086,26.426832391232,33.1651783468708,26.2192492057538
 06/15  20:00:00,23.45,2.05555555555555,1,196.099208773926,5.26953,201.368738773926,9052.8403418855,9566.92052056761,18619.7608624531,7662.41411932262,9123.15257075095,16785.5666900736,35405.3275525267,26.4784928102386,27.025325321997,26.7648829460905,26.6276262383404
 06/15  21:00:00,22.0833333333333,0,1,98.049604386963,2.634765,100.684369386963,5450.63047523453,4947.00423794957,10397.6347131841,8559.27038319686,6569.44458021039,15128.7149634072,25526.3496765913,26.1277113577791,26.0473522370299,23.2386410709731,26.1057956323991
 06/15  22:00:00,21.9416666666666,0,1,56.0283453639789,1.50558,57.5339253639789,2454.90506358801,2898.81059002873,5353.71565361674,7147.57551287232,3910.37886582767,11057.9543787,16411.6700323167,26.0495301732356,24.9729563035007,21.900167343236,25.7559244560443
 06/15  23:00:00,21.7833333333333,0,1,56.0283453639789,1.50558,57.5339253639789,2198.58603934828,3194.09160481872,5392.677644167,5437.00360503843,3240.24189521116,8677.24550024959,14069.9231444166,25.5674431900053,24.0200778604422,20.7110897976902,25.1454421363709
 06/15  24:00:00,20.9416666666666,0,1,14.0070863409947,0.376395,14.3834813409947,1089.63822873356,1326.73311376661,2416.37134250017,8471.30303847347,2246.13411660405,10717.4371550775,13133.8084975777,24.8979293693315,21.1896078827378,17.5382618698535,23.8865873516069
 06/16  01:00:00,19.6416666666666,0,2,0,0,0,0,0,0,0,0,0,0,24.6473137462421,25.1187697995547,17.800815766513,24.7758903321582
 06/16  02:00:00,18.3416666666666,0,2,0,0,0,0,0,0,0,0,0,0,24.4252311316063,26.4537941462702,17.6755321151189,24.9784655315224
 06/16  03:00:00,17.6833333333333,0,2,0,0,0,0,0,0,0,0,0,0,24.172499158567,26.419107079064,16.7995514703548,24.7851992698075
 06/16  04:00:00,17.4833333333333,0,2,0,0,0,0,0,0,0,0,0,0,24.2191894478752,26.9232486998994,16.3488017643446,24.9566467448964
 06/16  05:00:00,17.2833333333333,2.91666666666666,2,14.0070863409947,0.376395,14.3834813409947,910.28817118043,1534.01015740283,2444.29832858326,8558.88312804331,8939.5928047921,17498.4759328354,19942.7742614187,24.5513805145307,21.7308723044569,16.1639807844201,23.7821649881808
 06/16  06:00:00,17.9583333333333,32.9166666666666,2,28.0141726819894,0.75279,28.7669626819894,1864.29765951506,1840.52828136511,3704.82594088017,7619.66328036164,3512.06850953876,11131.7317899004,14836.5577307806,24.5291731046374,21.4803936132706,16.6102261426475,23.6977029061815
 06/16  07:00:00,19.2583333333333,113.416666666666,2,112.056690727957,3.01116,115.067850727957,5902.65685591795,5211.42341392103,11114.080269839,7567.44547662937,4557.65945319533,12125.1049298247,23239.1851996637,24.5027243361091,22.7817205580964,18.5475972976357,24.0333682029746
 06/16  08:00:00,20.5583333333333,503.416666666666,2,112.056690727957,3.01116,115.067850727957,6296.52625382327,4992.6693787322,11289.1956325555,8862.33716066912,7447.61146215991,16309.948622829,27599.1442553845,24.9225466808956,23.0237869223477,23.0056668448142,24.4047125253817
 06/16  09:00:00,22.0916666666666,812.166666666666,2,112.056690727957,3.01116,115.067850727957,5479.82301892321,5963.711843615,11443.5348625382,6986.35171224492,9659.00907952557,16645.3607917705,28088.8956543087,25.8792537572769,25.0132810611366,29.9948069446067,25.6430836795274
 06/16  10:00:00,23.7333333333333,900.083333333333,2,56.0283453639789,1.50558,57.5339253639789,4866.3592994056,4026.10948267522,8892.46878208082,7886.94737660564,10694.8408212839,18581.7881978895,27474.2569799704,25.9885650981269,25.8629674692317,36.7922552613057,25.9543118221131
 06/16  11:00:00,25.3916666666666,899.666666666666,2,140.070863409947,3.76395,143.834813409947,9307.20869665334,8444.52912291468,17751.737819568,9683.21002330695,10765.7349331094,20448.9449564163,38200.6827759844,25.9721286958946,25.8959997166331,42.0536833583478,25.9513666244906
 06/16  12:00:00,26.8583333333333,924.583333333333,2,224.113381455915,6.02232,230.135701455915,13643.0654973238,12592.8668030349,26235.9323003587,9895.85926182294,10434.2766335505,20330.1358953734,46566.0681957321,26.0076675504173,25.9742508614281,46.838070626291,25.9985540736623
 06/16  13:00:00,28.1583333333333,918.166666666666,2,196.099208773926,5.26953,201.368738773926,13094.0489912158,10874.4551190372,23968.504110253,9573.52159613184,9000.03034964989,18573.5519457817,42542.0560560347,25.9940152600082,25.9689937200006,51.0864807516779,25.9871913277118
 06/16  14:00:00,29.4583333333333,873.916666666666,2,112.056690727957,3.01116,115.067850727957,9763.94367446009,6475.85399656814,16239.7976710282,9029.35942066831,7475.99754168203,16505.3569623503,32745.1546333786,26.0015312925518,25.9726503831366,53.7052665149917,25.9936548240991
 06/16  15:00:00,30,671.083333333333,2,56.0283453639789,1.50558,57.5339253639789,7400.39222576213,3797.06634444298,11197.4585702051,9014.19348850975,6823.46785730035,15837.6613458101,27035.1199160152,26.0105009391183,25.96499120363,53.7444219076712,25.998089418736
 06/16  16:00:00,30,296.75,2,70.0354317049736,1.881975,71.9174067049736,6740.75100920126,4397.53189238523,11138.2829015865,7899.88864112999,10767.6051120504,18667.4937531804,29805.7766547669,26.5392336373051,27.2890500083614,48.7578778391023,26.7437252932655
 06/16  17:00:00,30,205.75,2,140.070863409947,3.76395,143.834813409947,11710.2503228265,7779.69459900538,19489.9449218319,10353.0191305696,10070.2594316689,20423.2785622385,39913.2234840704,26.106298399997,26.345805829086,42.68740472789,26.1716174203329
 06/16  18:00:00,28.8916666666666,314.083333333333,2,224.113381455915,6.02232,230.135701455915,15164.6645928962,11347.4008679768,26512.065460873,10592.1127490425,9191.99061903696,19784.1033680795,46296.1688289525,26.0481873392208,26.1666519497463,38.4542635618364,26.0804952819574
 06/16  19:00:00,27.05,160.833333333333,2,224.113381455915,6.02232,230.135701455915,13961.6463894873,10619.5351649885,24581.1815544758,10317.0508835648,9840.17181831764,20157.2227018824,44738.4042563582,26.0283727412705,26.119341345142,32.9785512890541,26.0531819094404
 06/16  20:00:00,25.1916666666666,9.77777777777777,2,224.113381455915,6.02232,230.135701455915,12675.1933716083,9950.38860290718,22625.5819745155,9440.27129830835,8816.39970055998,18256.6709988683,40882.2529733838,26.0066420670584,26.0913967577677,27.9887076858569,26.0297565624503
 06/16  21:00:00,23.7583333333333,0,2,140.070863409947,3.76395,143.834813409947,8129.08908602786,6438.44009516706,14567.5291811949,8714.17573264921,7487.93099422978,16202.106726879,30769.6359080739,26.0052025533619,26.0554219155367,24.1195269028938,26.0188984940333
 06/16  22:00:00,22.6583333333333,0,2,98.049604386963,2.634765,100.684369386963,4561.14905012372,4653.2557093443,9214.40475946802,7000.49988768767,4262.10503692291,11262.6049246106,20477.0096840786,26.0193213702347,25.3366906571717,21.8382561464951,25.8331527424052
 06/16  23:00:00,21.5583333333333,0,2,56.0283453639789,1.50558,57.5339253639789,2367.5047538651,2655.06789157776,5022.57264544286,6193.8925339015,3093.70174848287,9287.59428238437,14310.1669278272,25.6038051766147,23.6992663148745,20.4539976431135,25.0843949307041
 06/16  24:00:00,20.575,0,2,14.0070863409947,0.376395,14.3834813409947,595.499696160757,1247.74794831731,1843.24764447807,5441.60738875957,3239.83362476604,8681.44101352561,10524.6886580037,25.2707816688677,22.9335109447669,19.2888094477474,24.633355788014
 06/17  01:00:00,19.6166666666666,0,3,0,0,0,0,0,0,0,0,0,0,24.9003086578688,25.9409702315951,18.3469950641514,25.1841202905834
 06/17  02:00:00,18.675,0,3,0,0,0,0,0,0,0,0,0,0,24.6411444868244,26.9090956824174,17.2651432284819,25.2596653854423
 06/17  03:00:00,17.6583333333333,0,3,0,0,0,0,0,0,0,0,0,0,24.3768808741568,26.8189578514225,16.1885335358479,25.0428897589192
 06/17  04:00:00,16.5583333333333,0,3,0,0,0,0,0,0,0,0,0,0,24.3659660155501,27.2451207533775,14.9361933520428,25.1511757586704
 06/17  05:00:00,15.4583333333333,16.6666666666666,3,14.0070863409947,0.376395,14.3834813409947,1278.74943642521,2064.10425446203,3342.85369088724,9901.89082473974,9482.98646454422,19384.877289284,22727.7309801712,24.4483225268326,21.1134045887693,13.739289617022,23.5388159890041
 06/17  06:00:00,16.1666666666666,264.166666666666,3,28.0141726819894,0.75279,28.7669626819894,2315.04547500369,1954.75494399441,4269.8004189981,8522.92215172174,4004.33617364808,12527.2583253698,16797.0587443679,24.3012887182279,20.8241493017913,13.5134720400972,23.3529952096845
 06/17  07:00:00,18.225,677.166666666666,3,112.056690727957,3.01116,115.067850727957,6889.01125526289,5731.28115911053,12620.2924143734,8605.93920843772,6458.43646778963,15064.3756762274,27684.6680906008,24.2737396178537,22.0450677853968,17.8749778851715,23.6659310780517
 06/17  08:00:00,20.2666666666666,828.083333333333,3,112.056690727957,3.01116,115.067850727957,5662.87640605433,5544.74387131489,11207.6202773692,7710.59904251481,9760.89228646714,17471.491328982,28679.1116063512,25.2704234677416,23.6527984838311,26.0908753212093,24.8292610385768
 06/17  09:00:00,22.2083333333333,895,3,112.056690727957,3.01116,115.067850727957,5943.82781715963,6294.66637486871,12238.4941920283,6944.13228975152,11243.2561134198,18187.3884031713,30425.8825951997,25.9513770446858,25.2575772769373,35.9513826259387,25.7621623664147
