Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Day Type Index [](Hourly),CORE_ZN:People Occupant Count [](Hourly),PERIMETER_ZN_1:People Occupant Count [](Hourly),PERIMETER_ZN_2:People Occupant Count [](Hourly),PERIMETER_ZN_3:People Occupant Count [](Hourly),PERIMETER_ZN_4:People Occupant Count [](Hourly),Total People,CORE_ZN IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),CORE_ZN IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),CORE_ZN IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly),PERIMETER_ZN_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),PERIMETER_ZN_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly),PERIMETER_ZN_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),PERIMETER_ZN_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly),PERIMETER_ZN_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),PERIMETER_ZN_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly),PERIMETER_ZN_4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),PERIMETER_ZN_4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly) ,Total Cooling Rate [W],CORE_ZN:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_1:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_2:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_3:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_4:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),Mean air Temperature [°C]
 06/10  05:00:00,16.6166666666666,32.8333333333333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5656509830373,26.0228602135907,26.5189367167045,26.1023627474377,26.4597039757786,11.0445600853126,26.615041811671
 06/10  06:00:00,17.3416666666666,392.833333333333,3,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,113.279778409166,700.245308961784,813.52508737095,71.4807205539913,234.181144311216,305.661864865208,47.5095754031382,269.658787418071,317.168362821209,73.4633420467698,270.828046384032,344.291388430801,44.8698595048119,151.164077468287,196.033936973098,1976.68064046127,27.5601243027724,25.8874550982151,27.0710922694528,26.141824803561,26.3949491196606,12.6348527156184,26.6563003851044
 06/10  07:00:00,18.4416666666666,624.583333333333,3,1.89461714309638,1.43624247704613,0.85199752053949,1.43624247704613,0.85199752053949,6.47109713826762,1752.35875813245,1203.31586929849,2955.67462743094,111.824113874089,167.309591729179,279.133705603268,1181.01051233021,449.34718093923,1630.35769326943,357.235902991649,127.419473530625,484.655376522274,290.065359954834,151.680223316596,441.745583271429,5791.56698609734,25.9739832704524,25.3781775966524,25.967122601468,25.9837615184741,25.9927843580875,17.6488622803875,25.8454882418219
 06/10  08:00:00,19.5416666666666,795.5,3,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2277.2397666417,545.002706134581,2822.24247277628,859.633082406533,359.037108910289,1218.67019131682,1724.49711640016,216.166970772068,1940.66408717222,1082.43007791675,369.55200404972,1451.98208196646,670.839170267201,216.03064096843,886.86981123563,8320.42864446741,25.9492089830542,25.9484917361525,25.9740033727495,25.9871291291178,25.9771308817726,25.6313813514369,25.9644066665527
 06/10  09:00:00,21.75,874.916666666666,3,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2331.22268646553,534.895706154971,2866.1183926205,1059.54209312812,215.944569058713,1275.48666218684,1852.2527355294,211.415580065966,2063.66831559537,1197.94111341531,362.029458709989,1559.97057212529,742.241233238723,211.558746268533,953.799979507255,8719.04392203526,25.9825998793086,26.0081911686362,25.9980187674897,25.9916774191716,25.9906689993124,34.2435254684459,25.9933869486448
 06/10  10:00:00,24.6916666666666,944.916666666666,3,9.02198639569707,6.8392498906959,0,6.8392498906959,4.05713105018804,26.7576172272769,2400.27302475328,539.95189488458,2940.22491963787,1219.29633852594,222.366144554408,1441.66248308034,1571.91517807015,0,1571.91517807015,1327.032042967,366.403242254478,1693.43528522147,828.498069226002,214.203173685208,1042.70124291121,8689.93910892104,25.9875391452148,25.9943275707228,26.0103874069671,25.9948815077406,25.9933102359424,42.8094014786364,25.9944434463562
 06/10  11:00:00,27.65,969.833333333333,3,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2283.13640404374,539.952825903206,2823.08922994694,1297.01601357034,218.055725574712,1515.07173914505,1454.24239557962,213.54368075364,1667.78607633326,1357.48790976078,365.414817297472,1722.90272705825,856.908518543098,213.543996673587,1070.45251521668,8799.30228770018,26.1424286212059,26.1272691031598,26.1639632464194,26.1341259488909,26.132806032267,50.3717646004239,26.1387895899279
 06/10  12:00:00,29.3083333333333,956.833333333333,3,5.50697092374926,4.17464055435517,0,4.17464055435517,2.4764505007325,16.3327025331921,2304.39496180185,324.29905447905,2628.6940162809,1611.65919883959,0,1611.65919883959,1326.7127922559,0,1326.7127922559,1427.81158134971,202.927736704925,1630.73931805463,913.396103439715,117.204530703555,1030.60063414327,8228.40595957429,26.0411577103982,26.0487130389954,26.0498323625238,26.0557471906826,26.0533392465905,56.1075480105873,26.0488186050521
 06/10  13:00:00,30.0666666666666,807,3,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2585.61271769761,539.598852698282,3125.21157039589,1713.54341651725,219.834577703119,1933.37799422036,1521.79501838209,215.200052496731,1736.99507087883,1707.02681647555,367.862832762311,2074.88964923786,1088.76384507166,215.196427746738,1303.9602728184,10174.4345575513,26.0084301940786,26.0094302153482,26.0183424928194,26.0119123233918,26.0122559727665,58.8579372698174,26.0112337447179
 06/10  14:00:00,30.8083333333333,635.583333333333,3,9.02198639569707,6.8392498906959,0,6.8392498906959,4.05713105018804,26.7576172272769,2637.47628212549,539.951973547603,3177.4282556731,1859.18200210748,190.405580889701,2049.58758299719,1352.5656783359,0,1352.5656783359,1822.33486275106,370.711637896929,2193.04650064799,1178.24891927216,217.074842325851,1395.32376159801,10167.9517792522,26.0072826661348,26.0155891188815,26.0165026389486,26.01666302438,26.0101209811546,58.2436910011124,26.0127957926503
 06/10  15:00:00,31.2166666666666,900.25,3,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2432.92364506165,533.29605291939,2966.21969798104,1749.28587751398,175.416665802109,1924.70254331609,1383.6503023326,212.938170576456,1596.58847290906,1709.22621646814,364.284376531656,2073.51059299979,1302.37023984317,212.999014179461,1515.36925402263,10076.3905612286,26.1889613825319,26.1993198920313,26.2078108364855,26.2004859463727,26.1799152161415,57.3672513700953,26.1951089648865
 06/10  16:00:00,31.4166666666666,902.666666666666,3,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2681.37288002656,534.091408111105,3215.46428813766,1951.17187269448,162.987421606374,2114.15929430086,1500.67638224916,209.326160447707,1710.00254269686,1899.28320520548,358.830301632487,2258.11350683796,1904.69015731,209.19988255572,2113.89003986572,11411.6296718391,26.0480994126216,26.0577916203275,26.0612232133982,26.0602431285137,26.028689248644,55.4152118069241,26.0521181727227
 06/10  17:00:00,31.6166666666666,844.583333333333,3,2.88703564662306,2.18855996502268,1.29828193606017,2.18855996502268,1.29828193606017,9.86071944878876,1855.60341098981,172.769081446059,2028.37249243586,1708.630130236,0,1708.630130236,1091.83193781539,42.8466494447675,1134.67858726015,1288.17515729349,78.7036558554935,1366.87881314898,1958.01882794738,42.843759524484,2000.86258747187,8239.42261055286,26.0289132198733,26.0328297254543,26.0413538998506,26.0353952529578,26.0316550531706,50.7458303491185,26.0332200697045
 06/10  18:00:00,30.5916666666666,702.833333333333,3,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,951.468512889148,951.468512889148,0,582.974209398321,582.974209398321,0,449.100117039008,449.100117039008,0,608.788973178631,608.788973178631,0.0295471902281453,632.596201490157,632.625748680385,3224.95756118549,27.462007294931,27.3187367695724,27.6555072217901,27.2624862445186,29.3262763983543,44.3575062662357,27.6568508056669
 06/10  19:00:00,28.75,412.833333333333,3,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9138844976129,27.5599512989702,28.0149966916823,27.6232526271278,29.9958360341728,36.1002819874963,28.0582465045976
 06/10  20:00:00,26.8916666666666,29.2777777777777,3,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9567189755122,27.4425428804654,27.9303767545671,27.6010274942552,29.4132333795723,28.8958150757238,27.9519503154267
 06/10  21:00:00,25.575,0,3,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9043854443829,27.2620721517361,27.7686666396774,27.410165993291,28.831039292613,23.9297525469521,27.7562694914416
 06/10  22:00:00,24.6166666666666,0,3,0.451099319784853,0.341962494534795,0.202856552509402,0.341962494534795,0.202856552509402,1.54073741387325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8061336503454,27.052913750013,27.5614072887794,27.1902230753196,28.361811458485,21.4494609569064,27.5431988367062
 06/10  23:00:00,23.675,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6927055778023,26.8427182997584,27.3426839361926,26.9713700592232,27.9920875782013,20.1194357651174,27.3372878109729
 06/10  24:00:00,22.5416666666666,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8998286317291,26.9520993604082,27.4276908923033,27.0727098466297,27.9965002827364,18.9946780854924,27.4564724889013
 06/11  01:00:00,21.2416666666666,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9276986614935,26.8429565657992,27.2895031964543,26.9518231145742,27.7977999262647,18.2551406009476,27.3692235089976
 06/11  02:00:00,19.9416666666666,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9200136203048,26.6692141537576,27.0851867950995,26.7704323032504,27.5426860552345,17.5781703489801,27.2276642156212
 06/11  03:00:00,19.1083333333333,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9028735690341,26.5215202769354,26.9067719043868,26.617239086538,27.3250981295012,16.8063631559529,27.1037272308413
 06/11  04:00:00,18.55,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8810239749936,26.4323578891286,26.799869700068,26.5254891393958,27.1947573267695,16.1465756149728,27.0259416658954
 06/11  05:00:00,18.0083333333333,27.1666666666666,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8696863684462,26.3640163265346,26.7297018814192,26.4584526563331,27.0920356136964,15.4358358555038,26.9698128282128
 06/11  06:00:00,18.675,346.666666666666,4,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,114.535439620242,475.696158760247,590.231598380489,71.9209571395118,169.07675201631,240.997709155821,47.2623076008641,211.723231920406,258.98553952127,74.0131367342212,191.176864728136,265.190001462357,47.0188829027879,114.092170138794,161.111053041581,1516.51590156152,27.8613711275089,26.2952311193102,27.2875038542841,26.559075485095,27.0968763284609,15.9148480789991,27.0485218357874
 06/11  07:00:00,20.1166666666666,618.5,4,1.89461714309638,1.43624247704613,0.85199752053949,1.43624247704613,0.85199752053949,6.47109713826762,2085.06528468618,1428.60913451678,3513.67441920295,150.870264590683,305.216228826201,456.086493416884,1367.64658963815,521.378770180483,1889.02535981864,671.282844838327,400.621378422376,1071.9042232607,676.560192476085,392.333202857409,1068.89339533349,7999.58389103266,25.9892400220407,25.9154257392554,25.9844896423153,25.9998171147991,26.019476928003,20.1635668788321,25.9785602564715
 06/11  08:00:00,21.575,704,4,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2519.97558568315,540.022412600893,3059.99799828404,1181.71988675591,316.782523217092,1498.502409973,1867.84176845061,232.619398814837,2100.46116726544,1331.25005657976,394.029318420259,1725.27937500001,990.73792967098,232.61740282917,1223.35533250015,9607.59628302264,25.9607816594859,25.9844907707326,25.9895102702025,25.9882854821531,25.9913579005042,27.8291075310004,25.9799562776819
 06/11  09:00:00,22.9583333333333,593.333333333333,4,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2551.48239234966,539.951511767593,3091.43390411725,1325.40858077189,318.431276125016,1643.8398568969,1927.71326458954,232.928428386743,2160.64169297628,1451.37282518268,394.491383576142,1845.86420875882,1052.00837197992,232.927929214114,1284.93630119403,10026.7159639433,25.9958876826783,26.0018818351796,26.0138505068281,26.0035887338363,26.0077882148745,35.960733833682,26.0028590922136
 06/11  10:00:00,24.2583333333333,491.583333333333,4,9.02198639569707,6.8392498906959,0,6.8392498906959,4.05713105018804,26.7576172272769,2600.18408363319,539.952813021393,3140.13689665458,1474.5860748387,307.525757578613,1782.11183241732,1632.85616339435,0,1632.85616339435,1569.85337389854,389.830031517162,1959.6834054157,1124.30495926001,229.820599814872,1354.12555907488,9868.91385695683,26.0040399163894,26.0135202372745,26.0147754567775,26.0125106442851,26.0151427494255,41.7075503239196,26.0108993321943
 06/11  11:00:00,25.5583333333333,428.583333333333,4,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2643.47291778424,539.95209882821,3183.42501661245,1643.87024969084,293.885399806507,1937.75564949734,1675.08875790438,226.010765799479,1901.09952370385,1702.78766722904,384.115218922107,2086.90288615115,1209.5767762401,226.010972372415,1435.58774861251,10544.7708245773,26.004761995801,26.0088795801254,26.0096448021147,26.0092221744661,26.0142012722007,45.3663486209489,26.0085514457422
 06/11  12:00:00,27.2083333333333,756,4,5.50697092374926,4.17464055435517,0,4.17464055435517,2.4764505007325,16.3327025331921,2779.96874916478,324.282563205597,3104.25131237037,1900.74092416903,0,1900.74092416903,1572.51138371922,0,1572.51138371922,1841.75554223763,219.71599672929,2061.47153896692,1320.47241499017,128.387660567695,1448.86007555787,10087.8352347834,25.7492801452237,25.7735437704032,25.7394794672269,25.7790597427804,25.7700077025453,50.9664202346912,25.7627135118139
 06/11  13:00:00,29.05,797.083333333333,4,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2711.34133599992,534.294849444907,3245.63618544482,1879.06960446062,267.375995899348,2146.44560035996,1557.56663363271,224.632277903725,1782.19891153643,1877.20123506118,381.782820134335,2258.98405519552,1310.45706392063,224.706644637339,1535.16370855796,10968.4284610947,25.9359073028839,25.9448844069556,25.933753379215,25.9421375089907,25.9467044966331,55.991423810067,25.9404204913514
 06/11  14:00:00,30.9083333333333,711.333333333333,4,9.02198639569707,6.8392498906959,0,6.8392498906959,4.05713105018804,26.7576172272769,2755.29334324919,533.600388576385,3288.89373182557,1989.75498636517,256.2515099496,2246.00649631477,1368.32168892244,0,1368.32168892244,1961.70975542302,384.459829233831,2346.16958465686,1365.08775680134,226.48071653496,1591.56847333629,10840.9599750559,25.9743121585893,25.9783719496942,25.9704833142933,25.9780307387731,25.9752175491708,57.2463187276066,25.9756536448588
 06/11  15:00:00,30.7083333333333,598.833333333333,4,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,3274.99835355985,533.520878143142,3808.51923170299,2446.21651073277,240.31376556639,2686.53027629916,1824.35749892638,222.075820761086,2046.43331968746,2399.99190302315,377.960038882849,2777.951941906,1899.22671838934,222.052903785084,2121.27962217443,13440.71439177,25.6114553043545,25.6274535293808,25.5875022987988,25.6327144630885,25.5507730114872,56.3130915822018,25.6085814211294
 06/11  16:00:00,29.0666666666666,337.5,4,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2920.45869535525,539.933440324979,3460.39213568022,2196.47056303942,235.012447556417,2431.48301059583,1611.72415439731,216.451837169543,1828.17599156685,2160.86588157352,369.778985406781,2530.64486698031,1934.51584275249,216.450189280554,2150.96603203304,12401.6620368563,25.7754293175077,25.7890641508184,25.7677217050847,25.791185424004,25.7741207504481,51.6283588831308,25.7807654850947
 06/11  17:00:00,27.4083333333333,82.4999999999999,4,2.88703564662306,2.18855996502268,1.29828193606017,2.18855996502268,1.29828193606017,9.86071944878876,1910.88226123433,172.783979804762,2083.66624103909,1318.97615093669,0,1318.97615093669,1005.96232089628,42.1645196446677,1048.12684054094,1212.07171768937,77.6794297632144,1289.75114745259,1225.63402969523,42.1651499621027,1267.79917965733,7008.31955962664,25.9072716448836,25.9269622159546,25.9067710241837,25.9196441892747,25.9173416048613,39.1278101569502,25.9156478567297
 06/11  18:00:00,25.8249999999999,10.9166666666666,4,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,13.3376759276117,1196.79875356452,1210.13642949213,7.1852817001993,537.40094012788,544.586221828079,5.64100961133419,467.45683552343,473.097845134764,7.3243310838948,588.329168734968,595.653499818862,6.27574968871573,509.275592436797,515.551342125512,3339.02533839935,27.0325274378726,26.5983727325527,26.9138656362763,26.6240899947502,27.0379851595415,21.8475697970303,26.830612129121
 06/11  19:00:00,24.325,0.916666666666666,4,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5495851111354,26.8944059919861,27.2683788530165,26.9169523606525,27.3643713869936,22.7542745788528,27.2023502913839
 06/11  20:00:00,22.825,0.222222222222222,4,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6094674679009,26.774473580171,27.158061232117,26.80571508575,27.2105556881079,23.0408769857902,27.1337998945654
 06/11  21:00:00,21.5583333333333,0,4,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6107789248026,26.6550799086181,27.0298116835697,26.6896073224505,27.0592897235042,21.4946758008012,27.0451140963719
 06/11  22:00:00,20.4583333333333,0,4,0.451099319784853,0.341962494534795,0.202856552509402,0.341962494534795,0.202856552509402,1.54073741387325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5602372652867,26.4983210613621,26.8564539210055,26.5323189307525,26.8753709320213,20.1755958240815,26.9135754009035
 06/11  23:00:00,19.3583333333333,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4693882326264,26.2979995535277,26.6448046707907,26.3356419653165,26.6605679310946,19.0829478682206,26.7427168165117
 06/11  24:00:00,18.9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6882595427565,26.4911382136837,26.8237367663184,26.5273237186453,26.8378992262372,18.2080746245357,26.9391146698202
 06/12  01:00:00,18.9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7275856276482,26.5121753007725,26.837029828617,26.5495254210918,26.8503543853203,17.8386258584661,26.9636155425386
 06/12  02:00:00,18.9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7322114368274,26.4936689146363,26.8099990004114,26.5353935664029,26.8226373407128,17.7083362183487,26.9505178686114
 06/12  03:00:00,18.55,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7310151424644,26.4673023538675,26.7740693855062,26.5123296327229,26.7861076633071,17.4850921382642,26.9296566900801
 06/12  04:00:00,18.0083333333333,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7254496484576,26.4302385415477,26.728249936206,26.4776962355896,26.7375076722251,17.0547093026741,26.8996829706011
 06/12  05:00:00,17.45,5.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7284216959871,26.404114483703,26.6995878443339,26.4552295854358,26.7004639760048,16.5650836535753,26.8811177783456
 06/12  06:00:00,17.6083333333333,52.5,5,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,112.857781043916,300.645305132869,413.503086176786,73.388027718948,166.543948006049,239.931975724997,45.9108204512001,109.249286125849,155.16010657705,74.7940452197925,174.971410283635,249.765455503427,45.4369332324713,106.017157649515,151.454090881986,1209.81471486425,27.718297399793,26.2897470598913,26.8171658249377,26.4892037543959,26.6857846262789,16.8945563029266,26.8738580656348
 06/12  07:00:00,18.3666666666666,29.3333333333333,5,1.89461714309638,1.43624247704613,0.85199752053949,1.43624247704613,0.85199752053949,6.47109713826762,1884.22110556472,1370.44439284451,3254.66549840924,163.979786670897,264.956794045846,428.936580716743,497.910716944957,331.616252901234,829.526969846191,547.16447562056,366.258682104501,913.423157725061,409.382625839129,278.01566521358,687.398291052709,6113.95049774994,25.9729944253137,25.6018927528256,25.9710657304277,25.9680586255078,25.9717883830435,19.6493649897964,25.8891212727487
 06/12  08:00:00,19.1083333333333,48.6666666666666,5,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2090.28049607819,539.951776154859,2630.23227223304,879.569609076439,426.996288950557,1306.56589802699,752.508690502192,231.775914473668,984.28460497586,1014.55923584837,392.762836766263,1407.32207261463,665.925067561116,231.776029806899,897.701097368015,7226.10594521854,26.1651827011654,26.1328232185609,26.1443470348757,26.1657111580868,26.1476091646103,23.5656828943227,26.1530609551437
 06/12  09:00:00,19.75,10.4999999999999,5,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2827.68822941275,539.95225217461,3367.64048158735,1361.21412928539,316.60436493408,1677.81849421947,1077.57274172306,229.793428405894,1307.36617012895,1474.17129093436,389.789375817614,1863.96066675197,961.388581714636,229.793446783642,1191.18202849827,9407.96784118601,25.672965256064,25.7531838446584,25.7257381682955,25.735860499253,25.7359271337664,27.6373182508592,25.7199665588411
 06/12  10:00:00,20.2916666666666,15.1666666666666,5,9.02198639569707,6.8392498906959,0,6.8392498906959,4.05713105018804,26.7576172272769,2484.29177204863,539.951798651743,3024.24357070037,1290.89966721968,314.41836999021,1605.31803720989,797.642339095506,0,797.642339095506,1369.06063604247,386.216883564754,1755.27751960722,891.595593044215,227.4114844142,1119.00707745841,8301.4885440714,25.8321859106463,25.8628922419846,25.863794092047,25.8564325200264,25.8669378706553,30.804867123219,25.8531195094283
 06/12  11:00:00,20.8499999999999,22.8333333333333,5,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2227.31880123482,539.952365826861,2767.27116706168,1121.6989825075,313.502133086492,1435.20111559399,829.332363505533,225.325622877158,1054.65798638269,1179.05928189735,383.087061144774,1562.14634304212,775.668215078969,225.325972301002,1000.99418737997,7820.27079946045,26.0915068824021,26.0882224301818,26.0786765037583,26.0942509571346,26.0808745098725,28.7619005441251,26.0882978499816
 06/12  12:00:00,20.75,12.9166666666666,5,5.50697092374926,4.17464055435517,0,4.17464055435517,2.4764505007325,16.3327025331921,2423.16349873914,329.584238627136,2752.74773736627,808.848634001778,1.86578684461206,810.71442084639,750.719237612191,0,750.719237612191,1251.90911028618,225.546162067208,1477.45527235338,828.334650814173,132.011759040387,960.34640985456,6751.98307803279,25.7888527537957,25.8855640044144,25.8342322549993,25.8181339893866,25.8202209143084,20.3370548266136,25.8269209922546
 06/12  13:00:00,20.2083333333333,5.58333333333333,5,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2361.42377369765,534.524194634284,2895.94796833193,1281.36756297618,334.141616443052,1615.50917941923,883.339015337306,228.109657622572,1111.44867295987,1330.13153127475,386.83291422844,1716.96444550319,855.557341680177,228.112862630177,1083.67020431035,8423.54047052457,25.8879307045204,25.9303205524527,25.9135837612198,25.9087455271007,25.9116115540521,27.3627829070302,25.9084540831068
 06/12  14:00:00,19.65,1.49999999999999,5,9.02198639569707,6.8392498906959,0,6.8392498906959,4.05713105018804,26.7576172272769,2375.81277999088,539.623110826218,2915.43589081709,1215.83039960769,355.128493486208,1570.95889309389,666.605951858547,0,666.605951858547,1267.0270434885,395.228306928976,1662.25535041747,823.147431340748,233.437985251986,1056.58541659273,7871.84150277973,25.9341156207338,25.9664859369319,25.9533962710869,25.9594436309406,25.9533062679185,27.8035238939306,25.9519867150336
 06/12  15:00:00,19.75,5.5,5,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2334.93553228893,534.659434282803,2869.59496657173,1215.07312501089,351.841518829034,1566.91464383992,825.781367485264,232.273581623345,1058.0549491086,1258.79820263667,393.101336443478,1651.89953908014,823.174393563475,232.273674179202,1055.44806774267,8201.91216634306,25.9408469934939,25.9372402368665,25.9341233736986,25.9307382899087,25.9357712205,20.0730986686667,25.9362493828753
 06/12  16:00:00,20.2916666666666,6.33333333333333,5,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2323.57660172248,534.566396451444,2858.14299817392,1276.47333687317,347.288357701177,1623.76169457434,852.789536500267,233.188052987077,1085.97758948734,1316.5822338753,394.452173582903,1711.0344074582,867.239506167795,233.186136879432,1100.42564304722,8379.34233274102,25.9406900855708,25.9579505217063,25.9495945438122,25.9544869104421,25.9490634302577,26.4408405424427,25.9498579444069
 06/12  17:00:00,20.8499999999999,7.5,5,2.88703564662306,2.18855996502268,1.29828193606017,2.18855996502268,1.29828193606017,9.86071944878876,1519.32900882897,172.384074308914,1691.71308313788,357.212133282791,0,357.212133282791,507.124862499616,71.6446663145118,578.769528814127,733.748184494537,121.865531084411,855.613715578949,531.717477649399,71.6444519259842,603.361929575383,4086.67039038913,25.9449714586057,25.9611139826593,25.9524048346225,25.9563709267684,25.9536966640039,29.9293748886174,25.9532117573626
