Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Day Type Index [](Hourly),CORE_ZN:People Occupant Count [](Hourly),PERIMETER_ZN_1:People Occupant Count [](Hourly),PERIMETER_ZN_2:People Occupant Count [](Hourly),PERIMETER_ZN_3:People Occupant Count [](Hourly),PERIMETER_ZN_4:People Occupant Count [](Hourly),Total People,CORE_ZN IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),CORE_ZN IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),CORE_ZN IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly),PERIMETER_ZN_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),PERIMETER_ZN_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly),PERIMETER_ZN_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),PERIMETER_ZN_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly),PERIMETER_ZN_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),PERIMETER_ZN_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly),PERIMETER_ZN_4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),PERIMETER_ZN_4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly) ,Total Cooling Rate [W],CORE_ZN:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_1:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_2:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_3:Zone Mean Air Temperature [C](Hourly),PERIMETER_ZN_4:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly),Mean air Temperature [°C]
 06/20  03:00:00,16.8166666666666,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7148088081894,26.5745177075882,26.8541442159978,26.6277924901436,27.420002265894,10.6113515390616,27.0683354351313
 06/20  04:00:00,16.9583333333333,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6877044076188,26.4732311346142,26.7344767513096,26.5248412184001,27.2733492311601,10.5367097700922,26.9800059721193
 06/20  05:00:00,17.1166666666666,31.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.677112254159,26.3972282218954,26.6566507601356,26.4508384022681,27.156032644784,10.8516856137727,26.9179189930343
 06/20  06:00:00,18.7166666666666,391.833333333333,6,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,102.09796610945,668.783407425998,770.881373535448,49.6528342875666,288.183479434303,337.836313721869,42.446087505898,348.856422012929,391.302509518827,66.6569950796188,364.743521902538,431.400516982156,42.4273156784578,172.826023987333,215.25333966579,2146.67405342409,27.6902434926617,26.3420529624937,27.2451512013372,26.5408416316908,27.1318015001126,12.6098537472731,27.0037850980999
 06/20  07:00:00,21.3166666666666,669.833333333333,6,1.89461714309638,1.43624247704613,0.85199752053949,1.43624247704613,0.85199752053949,6.47109713826762,1280.7493458236,1426.21826604865,2706.96761187224,193.174801275492,183.04545191955,376.220253195042,872.517309395949,562.098230993991,1434.61554038994,472.428163901319,471.811835413982,944.239999315302,452.704713546289,441.166211489257,893.870925035547,6355.91432980807,26.5977092650111,26.0165464147722,26.8530297902268,26.2840827751557,26.4684718610489,18.8294157126608,26.415713404797
 06/20  08:00:00,23.9166666666666,800.666666666666,6,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,3130.20070377586,544.982076793853,3675.18278056971,1572.25594916163,145.072316915947,1717.32826607757,2421.55697233777,209.217902885443,2630.77487522321,1744.15754299856,359.14947578997,2103.30701878853,1283.85880418007,209.114026255354,1492.97283043543,11619.5657710945,25.5123332170443,25.5931390967581,25.4759846525786,25.5930854915925,25.6007287125397,28.650522110317,25.555043064
 06/20  09:00:00,25.9916666666666,866.583333333333,6,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2700.7507696202,534.817078719573,3235.56784833977,2046.14243092034,144.783817261506,2190.92624818184,2202.64285964258,206.002021695727,2408.6448813383,1623.50157287368,353.893995872921,1977.3955687466,1163.86212974658,206.122041105252,1369.98417085183,11182.5187174583,25.7089738276265,25.2178440404173,25.7552107900736,25.7489110107206,25.777020916404,38.4566994920666,25.6238795244607
 06/20  10:00:00,27.6333333333333,899.25,6,9.02198639569707,6.8392498906959,0,6.8392498906959,4.05713105018804,26.7576172272769,2760.30295167105,539.878876797624,3300.18182846867,742.186269126424,152.935248480257,895.12151760668,1903.98001532486,0,1903.98001532486,1763.78714020609,364.037263103936,2127.82440331003,1249.78158926455,212.628992131061,1462.41058139561,9689.51834610585,25.7426768148098,26.7240734232837,25.7898419016637,25.7847278999617,25.8055353005334,46.6973323828083,25.984313746636
 06/20  11:00:00,29.2916666666666,924.083333333333,6,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2819.3968930486,534.504451507402,3353.901344556,2108.67106931468,151.397431081181,2260.06850039586,1870.02410718756,214.224925484704,2084.24903267226,1894.09171270256,366.173611716016,2260.26532441857,1329.54142777226,214.315736128579,1543.85716390083,11502.3413659435,25.7584707102116,25.8749436952467,25.7797526370776,25.7921692706434,25.8203493294086,53.9103190448792,25.8027497392474
 06/20  12:00:00,31.1083333333333,950.166666666666,6,5.50697092374926,4.17464055435517,0,4.17464055435517,2.4764505007325,16.3327025331921,4367.92409139165,329.56833035337,4697.49242174502,3588.86269703954,0,3588.86269703954,2629.77262478207,0,2629.77262478207,3053.35022672823,200.361010623623,3253.71123735185,2150.57291479675,115.2219253087,2265.79484010545,16435.6338210239,24.5249948420648,24.5867534044951,24.4053378513028,24.6729868606157,24.6141855974311,58.7024048049783,24.5675372062127
 06/20  13:00:00,32.9499999999999,961.5,6,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2891.71927262696,533.19447979193,3424.91375241889,801.800847046666,101.162848597946,902.963695644612,1758.00183394814,191.419684527244,1949.42151847538,2124.09648976834,332.063021145567,2456.1595109139,1457.8986275783,191.577958007795,1649.47658558609,10382.9350630389,25.340505673502,26.8100806496778,25.3267672026451,25.4066743872536,25.4180016184077,60.390679674613,25.6897538490943
 06/20  14:00:00,34.8083333333333,959.166666666666,6,9.02198639569707,6.8392498906959,0,6.8392498906959,4.05713105018804,26.7576172272769,3781.72504027813,533.330959955612,4315.05600023375,2944.25593290781,80.7837186095712,3025.03965151738,2034.29869747245,0,2034.29869747245,2887.02963781403,307.621970134888,3194.65160794891,1961.32311599761,175.265405234292,2136.5885212319,14705.6344784044,25.0225290963421,25.5637580182967,24.9803027122953,25.0667219155399,25.0541286267204,60.6513387899905,25.1510626384965
 06/20  15:00:00,35.4833333333333,869.75,6,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,2936.36271362463,540.114586123351,3476.47729974798,2401.45171059692,71.9712095060787,2473.42292010299,1736.52088859089,172.500447731422,1909.02133632232,2290.66318750491,303.907766542274,2594.57095404718,1782.01924859063,172.503496973735,1954.52274556436,12408.0152557848,25.4671103608466,25.6139919244149,25.4667930020741,25.4983346076465,25.4940303915,59.5531113175084,25.5101429306237
 06/20  16:00:00,35.2833333333333,601.916666666666,6,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,1690.88438009156,534.493396027239,2225.37777611879,1380.08701200149,71.6936613846829,1451.78067338617,989.747048030412,173.235638851077,1162.98268688148,1334.56988572356,304.601347073052,1639.17123279661,1247.38223350992,173.143046717758,1420.52528022767,7899.83764941072,26.6140340439625,26.821928712934,26.7020127696769,26.6827485917569,26.9647134184092,55.4731456670888,26.7331802273498
 06/20  17:00:00,35.0833333333333,378.583333333333,6,2.88703564662306,2.18855996502268,1.29828193606017,2.18855996502268,1.29828193606017,9.86071944878876,633.719949558467,172.783266411172,806.503215969639,716.896412089471,0,716.896412089471,398.585460832225,13.8339022584561,412.419363090681,515.273847195875,35.1829731280894,550.456820323964,583.252312408429,13.8333139239874,597.085626332416,3083.36143780617,27.2876470323791,27.9450655830106,27.5203768880576,27.390128824214,28.178999661471,49.318315564149,27.60430101201
 06/20  18:00:00,33.6,361.25,6,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,931.004225859665,931.004225859665,0,625.241286481518,625.241286481518,0,445.805342347192,445.805342347192,0,672.354010711833,672.354010711833,0,536.82310187247,536.82310187247,3211.22796727268,27.8381954389129,28.1331974792512,28.239562273077,27.8721473018664,29.5373233728196,43.187259537172,28.1877561794494
 06/20  19:00:00,31.2,376.166666666666,6,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.000634662969,28.0704681724643,28.3610141068065,28.0187851327206,30.0367711118343,36.8081653582879,28.3356868551379
 06/20  20:00:00,28.8,30.4999999999999,6,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0181185228969,27.8948486109469,28.2170077434512,27.9370038901898,29.5326235030889,29.6209538790766,28.1983408122216
 06/20  21:00:00,26.6916666666666,0,6,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9557642657228,27.6742816692747,28.0130819127482,27.7124603732638,28.989900045407,24.0807034791454,27.9829897724352
 06/20  22:00:00,24.85,0,6,0.451099319784853,0.341962494534795,0.202856552509402,0.341962494534795,0.202856552509402,1.54073741387325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.855602149199,27.4354793489109,27.7787145811559,27.4638351181333,28.5519380238053,21.192438992426,27.7569618751551
 06/20  23:00:00,22.9916666666666,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7364572173611,27.1809117228643,27.5183171967429,27.2002287634854,28.1660345427658,19.3493349841472,27.5219788909539
 06/20  24:00:00,21.9083333333333,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9384819054967,27.2850962609662,27.5984013661628,27.2973192680503,28.1832025668571,17.9766858994713,27.6386055953259
 06/21  01:00:00,21.3499999999999,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7008749887142,26.957854869638,27.2611367173042,26.9652478461367,27.7994400395322,16.9995490307379,27.327774745782
 06/21  02:00:00,20.8083333333333,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.613347629797,26.7940006582463,27.084396447655,26.796110025039,27.5907549928322,15.9538957420745,27.1774963389834
 06/21  03:00:00,19.8416666666666,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5626878752721,26.6489857519933,26.925653045347,26.6487908144388,27.4060533339457,14.803572517581,27.052563281085
 06/21  04:00:00,18.5416666666666,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5159116277273,26.4657395655772,26.7270765767066,26.470996832358,27.1851097547882,13.7927301746415,26.9035021464821
 06/21  05:00:00,17.2416666666666,31.0833333333333,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4685695586767,26.2708189800547,26.5346002003249,26.2857288137026,26.9666697744289,12.814028412292,26.7511581656216
 06/21  06:00:00,18.5083333333333,391.416666666666,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4462569591092,26.2153762804401,27.097851556362,26.3088395372887,26.8783921341972,13.4700388984058,26.7999842136276
 06/21  07:00:00,21.6666666666666,684.333333333333,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4856427302552,26.4647091950369,28.3017250041888,26.5410120260448,27.0420228979705,19.1935458247916,27.0984296750319
 06/21  08:00:00,24.8083333333333,818.916666666666,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5714890880897,26.7545325315494,29.1981234900078,26.8823889206793,27.2460689470562,29.2554488728194,27.4085415258825
 06/21  09:00:00,27.0916666666666,872.416666666666,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6853664899411,27.0215672883634,29.668074770941,27.1402187354542,27.4730992156646,39.2807110756265,27.6501398060644
 06/21  10:00:00,28.7333333333333,841.666666666666,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8361784332577,27.305313326145,29.7287110332429,27.3987742459986,27.7407805392267,47.9690953244162,27.8578839460193
 06/21  11:00:00,30.3916666666666,894.333333333333,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9709543275884,27.5660530433886,29.5283261589121,27.6292569612109,27.9988104966621,54.4348408374777,28.0139594425252
 06/21  12:00:00,31.9749999999999,715.416666666666,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0971017255585,27.8226136008383,29.508876752438,27.8560638991641,28.2456135081521,57.3604686510292,28.1881090127696
 06/21  13:00:00,33.475,716.166666666666,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2100736701218,28.0723155732053,29.5461103804798,28.0811852284185,28.479200251191,58.7385911888987,28.3622274474339
 06/21  14:00:00,34.975,559.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3154713013654,28.3230368858969,29.632444125385,28.3063587685317,28.7196001104709,59.2288039155373,28.5417275688692
 06/21  15:00:00,33.675,119.583333333333,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.402394890425,28.495376788536,29.7027271145667,28.4639315417884,29.0122729646711,54.2091115727813,28.688187423129
 06/21  16:00:00,30.3166666666666,61.9166666666666,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4578695932885,28.5146814587131,29.6494112899351,28.4724731339563,29.1367592897799,45.5902243670155,28.719980346564
 06/21  17:00:00,26.9749999999999,129.666666666666,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4703700742485,28.4237968808544,29.50333689227,28.3749334829928,29.2064992791239,39.256060836032,28.6717699433812
 06/21  18:00:00,24.7249999999999,132.333333333333,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4631374144319,28.1718127545171,29.1447531245818,28.1361222865658,29.0851220886544,33.8933893997215,28.4975302262806
 06/21  19:00:00,23.2249999999999,113.833333333333,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4319460010799,27.9576770259199,28.8804795349733,27.9631765022908,28.9781696982673,28.7340034790342,28.3536106984512
 06/21  20:00:00,21.7249999999999,8.6111111111111,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3764470595442,27.75870388343,28.6574655839373,27.7991924948849,28.6870780777086,23.4672113266777,28.1891171130669
 06/21  21:00:00,20.3416666666666,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2966866418586,27.5667306682327,28.4507555309929,27.5985879330388,28.3487353693597,19.1289422431183,28.0068713866154
 06/21  22:00:00,19.0416666666666,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2135400997923,27.3262873803549,28.1835473978077,27.3577121187705,28.0100027965504,16.4896625509914,27.7959218826779
 06/21  23:00:00,17.7416666666666,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1415062601584,27.1083152172653,27.9295163618271,27.1416573361189,27.7321250784105,14.7543848868063,27.6084694054323
 06/21  24:00:00,17.7249999999999,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0770263201561,26.9467726741932,27.7355579344645,26.9797619320452,27.5215472000941,13.6541444188718,27.4645433275189
 06/22  01:00:00,18.6833333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0238147580741,26.8636495785366,27.6227444627624,26.894435111433,27.392835837041,14.1261591301343,27.3797776559835
 06/22  02:00:00,19.625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9884310841913,26.8231762347415,27.5512349701512,26.8521669822032,27.3129745640441,15.462513704581,27.3311241431195
 06/22  03:00:00,19.3583333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.969167619962,26.7789109073501,27.4778144461859,26.8068476411923,27.238340546658,16.7212885587388,27.2861081952801
 06/22  04:00:00,18.2583333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9475512179989,26.6806563708951,27.3603887294825,26.7104675541951,27.1201408928405,16.1517923550079,27.2055582608341
 06/22  05:00:00,17.1583333333333,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9147871583245,26.5681622191559,27.2521090033656,26.6041293182284,26.9946201323714,14.7931585626834,27.1166140822157
 06/22  06:00:00,17.8666666666666,403.166666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9005124447035,26.5391601131456,27.8697266832012,26.6548194447464,26.9366863530593,14.7440063177994,27.1909360091301
 06/22  07:00:00,19.925,526.583333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9362151936127,26.6853954434821,28.7194504604352,26.8053368476125,27.0069279870621,19.3032836827435,27.3883750142874
 06/22  08:00:00,21.9666666666666,844.083333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9971756329556,26.8950143783111,29.5901943649844,27.048360207396,27.1378305613896,27.4919478259538,27.6385624687001
 06/22  09:00:00,23.675,928.333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0924120133724,27.1235588209264,30.0658018662142,27.2605818947195,27.3245755951605,36.7026406245012,27.8514782592741
 06/22  10:00:00,25.1166666666666,960.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2219040281654,27.3583357174094,30.074792842735,27.4742210766126,27.5546560089234,45.0906078781176,28.0203924810812
 06/22  11:00:00,26.575,979.083333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3412250758188,27.583987781987,29.8273520847213,27.6739656641103,27.7885152134372,51.6591820938691,28.1479554920058
 06/22  12:00:00,27.7249999999999,979.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4468285381629,27.796573516267,29.8004836155324,27.8665004764042,28.0021843719771,56.8959834523337,28.2933842084066
 06/22  13:00:00,28.6833333333333,839,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5656769968907,28.0234407414454,29.8091177886656,28.0695474790104,28.2197826585715,59.8252023279013,28.4533853394073
 06/22  14:00:00,29.625,340.166666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6602192457228,28.22266019517,29.8559268596856,28.2484783034391,28.4185211525512,57.0577813218013,28.5973241005138
 06/22  15:00:00,30.2333333333333,172.333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7343047146212,28.4042671692716,29.9088632559553,28.408285811834,28.7174926815484,50.5983551082649,28.7411233546011
 06/22  16:00:00,30.575,297.166666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.779565778248,28.5081999915871,29.9173443533734,28.4961432367499,29.1800890455802,46.4443684388982,28.858964361251
 06/22  17:00:00,30.9333333333333,235.833333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8185917212723,28.6002262695104,29.9212346548879,28.5801959318262,29.568360118866,43.8563590238407,28.9611026737689
 06/22  18:00:00,29.4666666666666,275.666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8494749796981,28.5782217283042,29.8323597939079,28.5762061116382,29.8260700270242,39.9012268385785,28.9866042613016
 06/22  19:00:00,26.725,125.999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8621116974,28.4015328426735,29.5814493607465,28.4666550321703,29.6765046872208,33.6628338354116,28.8740474924853
 06/22  20:00:00,23.9666666666666,7.38888888888888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8241150312705,27.9788206951314,29.1046490187689,28.1031911755624,29.0533330860044,26.342623965386,28.5436111797777
 06/22  21:00:00,21.8083333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7142730820841,27.5046878665844,28.5857251036974,27.6038646694751,28.309682009195,18.3393222081765,28.1291642849788
 06/22  22:00:00,20.1666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5935164284635,27.3431589272274,28.3777519890429,27.4176913777989,27.9712373607443,18.0249098761272,27.9446956969243
 06/22  23:00:00,18.5083333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5197164423561,27.2282373278031,28.2468689450551,27.2912169976212,27.7889403973717,17.35728918924,27.828277750502
 06/22  24:00:00,17.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4590939660833,27.1236559125443,28.1221660142383,27.1817275967417,27.6440285482801,15.9676444605012,27.7275185241652
 06/23  01:00:00,16.9083333333333,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6747246608497,27.2763174601067,28.2127453771187,27.3273343846707,27.7449639819736,15.0190395351124,27.8820668452416
 06/23  02:00:00,16.3499999999999,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7012264946105,27.2137697962568,28.1059490777352,27.2698887084422,27.6473143061098,14.4794637359469,27.8362767659773
 06/23  03:00:00,15.6916666666666,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6881441159035,27.1221319441055,27.9824947780318,27.1818126142984,27.5277392903671,13.8532730414349,27.7605622789469
 06/23  04:00:00,14.9333333333333,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6640837576345,27.0448008962724,27.8838067261577,27.1066656269002,27.4338304617185,12.8505868828522,27.6943184356464
 06/23  05:00:00,14.1916666666666,23.75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6442289063161,26.9744158203576,27.8081593172648,27.0410342288747,27.3482372016723,11.557847932985,27.6370878513999
 06/23  06:00:00,15.1833333333333,317.583333333333,2,0.992418503526678,0.752317487976549,0.446284415520685,0.752317487976549,0.446284415520685,3.38962231052115,908.019178346419,731.215548331585,1639.234726678,130.398933845091,874.498614081294,1004.89754792638,318.754330106155,502.242363933415,820.996694039569,133.613269199904,860.97035704029,994.583626240195,80.6246281401103,502.121286258448,582.745914398559,5042.4585092827,27.694534064549,26.6974784588699,27.6435308183273,27.0093213554522,27.2204604500014,11.627432057691,27.2520280295268
 06/23  07:00:00,17.4416666666666,622.916666666666,2,1.89461714309638,1.43624247704613,0.85199752053949,1.43624247704613,0.85199752053949,6.47109713826762,2999.87242695034,1423.92864226838,4423.80106921872,556.945643079188,729.996556276935,1286.94219935612,2017.9867108782,647.590869797119,2665.57758067531,1185.65344160514,695.599304928522,1881.25274653366,810.848420277586,459.782013126589,1270.63043340417,11528.204029188,25.9472048023297,25.7404377414892,25.9396432084655,25.9639274258681,25.9936703902059,16.4545838519582,25.9101470722272
 06/23  08:00:00,19.6833333333333,774.416666666666,2,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,3405.24709293741,539.952191341979,3945.19928427938,1724.55630837687,390.325670933825,2114.88197931069,2504.54681293875,240.769862855321,2745.31667579407,1730.45990173472,406.253532993325,2136.71343472804,1091.99439457805,240.769792246353,1332.76418682441,12274.8755609366,25.8086545158397,25.6405794231177,25.8397303634164,25.8524558197189,25.8762794381816,25.75588220612,25.7940672133151
 06/23  09:00:00,21.65,851,2,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,4157.4113901854,539.953070502129,4697.36446068752,2038.53362914761,391.321069307297,2429.85469845491,3190.89467303845,240.902501839493,3431.79717487794,2249.44128887874,406.453050554859,2655.89433943359,1407.35492063331,240.90280450209,1648.2577251354,14863.1683985894,25.3110831335466,25.4668797498759,25.1491384919781,25.4794013817263,25.5011533739674,34.6551881234135,25.3867225004808
 06/23  10:00:00,23.5083333333333,894.5,2,9.02198639569707,6.8392498906959,0,6.8392498906959,4.05713105018804,26.7576172272769,1305.95479580189,539.951404108887,1845.90619991077,692.715157345955,385.467357065304,1078.18251441125,864.268505241138,0,864.268505241138,745.97270606631,405.935877006978,1151.90858307328,467.665505949849,240.558209964541,708.223715914389,5648.48951855083,27.368687735802,27.1061099667653,27.5816471770108,27.1872274408723,27.195876574674,42.7320137930831,27.2754206738501
 06/23  11:00:00,25.3499999999999,918.75,2,9.02198639569707,6.8392498906959,4.05713105018804,6.8392498906959,4.05713105018804,30.8147482774649,4959.97186502366,539.951999162888,5499.92386418654,2831.43535799434,373.955372566661,3205.390730561,3169.68358171999,239.854479554739,3409.53806127472,2974.52703388153,404.880721421077,3379.40775530261,1874.10619859198,239.854333640742,2113.96053223273,17608.2209435576,25.1431130068751,25.4401067965746,25.0235730279687,25.419470506474,25.4052381897643,49.4981102393013,25.2891393901752
